92.2286608059	-43.0176306397		-151.663315977
92.6807800154	-43.2259403225		-142.875990851
93.1377929033	-43.4332267388		-133.700283973
93.59973232	-43.6394360759		-123.978164878
94.0666302203	-43.8445138202		-114.269573272
94.5385175749	-44.0484047585		-105.017810092
95.0154242789	-44.2510529809		-96.2163228462
95.4973790547	-44.4524018852		-89.1100101186
95.9844093504	-44.6523941833		-81.9731189405
96.4765412343	-44.8509719095		-74.9712892616
96.9737992847	-45.0480764306		-69.6478278301
97.4762064759	-45.2436484586		-64.9569597096
97.9837840607	-45.4376280652		-60.9985738166
98.4965514486	-45.6299546985		-57.5657998052
99.0145260812	-45.8205672027		-54.510686085
99.5377233049	-46.0094038396		-52.0046582317
100.06615624	-46.1964023129		-49.8254377054
100.599835648	-46.3814997948		-47.943911128
101.138769797	-46.5646329559		-46.3163967913
101.682964325	-46.7457379968		-44.8993453256
102.232422102	-46.9247506828		-43.6758773821
102.787143091	-47.101606382		-42.6150179931
103.34712421	-47.2762401044		-41.6656138838
103.912359192	-47.4485865457		-40.8180057453
104.482838447	-47.6185801326		-40.0290220314
105.058548923	-47.7861550706		-39.2973510946
105.639473971	-47.9512453959		-38.6043268634
106.225593213	-48.1137850282		-37.9204841813
106.816882406	-48.2737078275		-37.2486317048
107.413313318	-48.4309476526		-36.5822700883
108.0148536	-48.5854384226		-35.8908193196
108.62146667	-48.7371141807		-35.1718054616
109.233111594	-48.8859091604		-34.4427221089
109.849742978	-49.0317578535		-33.696895821
110.471310865	-49.1745950816		-32.8850894845
111.09776064	-49.3143560676		-32.0557892812
111.729032938	-49.4509765115		-31.1850762778
112.365063565	-49.5843926658		-30.2546060732
113.005783428	-49.7145414146		-29.2696718562
113.65111847	-49.8413603521		-28.253979546
114.300989619	-49.9647878648		-27.2293297859
114.955312747	-50.0847632127		-26.2453617192
115.61399864	-50.2012266126		-25.3532838545
116.276952979	-50.3141193226		-24.6608397695
116.944076334	-50.4233837257		-24.253710783
117.615264176	-50.5289634152		-24.2343768726
118.290406888	-50.6308032796		-24.8646852771
118.969389812	-50.728849587		-26.0025686854
119.652093288	-50.8230500698		-27.6783799478
120.33839272	-50.9133540087		-29.9620927445
121.02815866	-50.999712315		-32.6503204503
121.721256892	-51.0820776127		-35.563767242
122.417548549	-51.1604043186		-38.4754195663
123.116890229	-51.234648721		-41.2260928223
123.81913414	-51.3047690556		-43.5526165156
124.524128252	-51.3707255805		-45.2303033146
125.231716462	-51.4324806471		-46.7406947953
125.941738782	-51.4899987692		-47.5780049411
126.654031533	-51.5432466885		-47.8252585726
127.368427556	-51.5921934368		-47.600082864
128.08475644	-51.6368103946		-46.9677181527
128.80284475	-51.6770713461		-46.1313714805
129.522516282	-51.712952529		-45.1989030956
130.24359232	-51.7444326814		-44.4308234846
130.965891902	-51.771493083		-44.0191959881
131.689232101	-51.7941175925		-44.1442172696
132.413428309	-51.8122926788		-44.8115876628
133.138294529	-51.826007449		-45.9739683682
133.863643674	-51.8352536694		-47.4244793991
134.589287868	-51.8400257822		-48.8648616852
135.315038753	-51.8403209169		-50.0502641527
136.040707798	-51.836138896		-50.7303852273
136.766106604	-51.8274822351		-50.7992826668
137.491047214	-51.8143561383		-50.196579907
138.215342419	-51.7967684872		-48.9639622247
138.938806063	-51.7747298256		-47.2254388621
139.661253337	-51.748253338		-45.0897579971
140.382501075	-51.7173548235		-42.6493547523
141.10236804	-51.6820526642		-39.991418733
141.820675206	-51.6423677894		-37.181255712
142.537246021	-51.5983236342		-34.2629092673
143.251906672	-51.5499460938		-31.2995806399
143.964486335	-51.497263474		-28.3467801247
144.674817409	-51.4403064365		-25.4604856437
145.382735743	-51.3791079411		-22.6649883738
146.088080852	-51.3137031841		-19.9632286998
146.790696111	-51.2441295329		-17.3523726741
147.490428942	-51.1704264575		-14.8230530576
148.187130984	-51.0926354596		-12.382070811
148.88065825	-51.0107999988		-10.1234057179
149.570871266	-50.9249654158		-8.19681870822
150.257635199	-50.835178855		-6.67188490812
150.940819963	-50.7414891837		-5.59107927329
151.62030032	-50.6439469113		-4.98026541353
152.295955957	-50.5426041058		-4.81353832424
152.967671549	-50.4375143109		-4.93835104808
153.635336816	-50.3287324611		-5.26102019869
154.298846554	-50.2163147974		-5.72686718758
154.958100662	-50.1003187818		-6.38454282597
155.613004147	-49.980803013		-7.24266640827
156.263467122	-49.8578271416		-8.26817242968
156.909404791	-49.7314517862		-9.45948027873
157.550737416	-49.6017384501		-10.8619855884
158.187390284	-49.4687494391		-12.4621166888
158.819293649	-49.3325477801		-14.18114233
159.446382675	-49.1931971419		-15.9906119481
160.068597367	-49.0507617561		-17.8693497081
160.685882486	-48.9053063411		-19.7902664418
