1,Indeterminate,Indeterminate,Indeterminate
2,33.2831,-31.1027,-4.46535
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-38.9593,163.939,1.71089
9,-35.0629,-81.8331,3.21411
10,2.28382,77.0899,1.50186
11,65.4318,40.8455,0.782755
12,-4.95871,-116.358,7.11936
28,17.4379,-147.96,1.83923
101,-48.1342,-47.1379,-6.60898
102,-48.1342,-47.1379,-6.60898
103,-48.1342,-47.1379,-6.60898
104,-48.1342,-47.1379,-6.60898
105,-76.1236,26.5228,-12.9859
107,-48.1342,-47.1379,-6.60898
108,-48.1342,-47.1379,-6.60898
109,-48.1342,-47.1379,-6.60898
110,-48.1342,-47.1379,-6.60898
111,-48.1342,-47.1379,-6.60898
112,-48.1342,-47.1379,-6.60898
113,-48.1342,-47.1379,-6.60898
114,-48.1342,-47.1379,-6.60898
116,-48.1342,-47.1379,-6.60898
117,-48.1342,-47.1379,-6.60898
118,-48.1342,-47.1379,-6.60898
120,-48.1342,-47.1379,-6.60898
121,-48.1342,-47.1379,-6.60898
122,-48.1342,-47.1379,-6.60898
123,-48.1342,-47.1379,-6.60898
124,-48.1342,-47.1379,-6.60898
127,37.1627,-41.5272,-2.37523
128,37.1627,-41.5272,-2.37523
129,37.1627,-41.5272,-2.37523
130,-48.1342,-47.1379,-6.60898
131,56.8579,-59.0111,13.5357
132,56.8579,-59.0111,13.5357
133,-48.1342,-47.1379,-6.60898
134,-48.1342,-47.1379,-6.60898
135,-48.1342,-47.1379,-6.60898
140,-48.1342,-47.1379,-6.60898
141,-48.1342,-47.1379,-6.60898
154,-48.1342,-47.1379,-6.60898
155,-48.1342,-47.1379,-6.60898
160,-48.1342,-47.1379,-6.60898
173,-48.1342,-47.1379,-6.60898
176,-48.1342,-47.1379,-6.60898
178,-48.1342,-47.1379,-6.60898
182,-48.1342,-47.1379,-6.60898
183,-48.1342,-47.1379,-6.60898
184,-48.1342,-47.1379,-6.60898
185,-48.1342,-47.1379,-6.60898
199,-48.1342,-47.1379,-6.60898
201,83.5908,-65.6222,6.49092
202,83.5908,-65.6222,6.49092
204,-48.1342,-47.1379,-6.60898
205,-48.1342,-47.1379,-6.60898
208,-28.9065,83.678,-28.4574
209,-48.1342,-47.1379,-6.60898
210,-48.1342,-47.1379,-6.60898
211,-48.1342,-47.1379,-6.60898
212,-48.1342,-47.1379,-6.60898
213,-48.1342,-47.1379,-6.60898
215,-48.1342,-47.1379,-6.60898
216,-48.1342,-47.1379,-6.60898
222,-9.93736,-55.0971,-3.78865
224,-34.4178,46.6056,-2.24393
225,31.1911,-59.4722,11.9488
226,31.1911,-59.4722,11.9488
227,31.1911,-59.4722,11.9488
228,31.1911,-59.4722,11.9488
229,10.3916,-75.2796,34.0988
230,6.67518,-79.5038,-39.3565
231,-34.4178,46.6056,-2.24393
233,-48.1342,-47.1379,-6.60898
234,-34.4178,46.6056,-2.24393
235,-34.4178,46.6056,-2.24393
236,5.36022,-43.5084,-5.86251
237,-13.4778,57.1564,-1.85041
252,-34.4178,46.6056,-2.24393
253,-52.409,56.3968,-2.97788
254,-52.409,56.3968,-2.97788
255,-52.409,56.3968,-2.97788
274,-48.1342,-47.1379,-6.60898
275,-48.1342,-47.1379,-6.60898
280,83.5908,-65.6222,6.49092
283,83.5908,-65.6222,6.49092
288,83.5908,-65.6222,6.49092
290,83.5908,-65.6222,6.49092
291,83.5908,-65.6222,6.49092
293,83.5908,-65.6222,6.49092
294,83.5908,-65.6222,6.49092
301,37.1627,-41.5272,-2.37523
302,37.1627,-41.5272,-2.37523
304,20.9179,-81.3403,-1.1097
305,37.1627,-41.5272,-2.37523
306,44.7202,6.1425,-21.0643
307,29.4,-27.5,-6.57
308,29.4,-27.5,-6.57
309,37.1627,-41.5272,-2.37523
311,37.1627,-41.5272,-2.37523
315,37.1627,-41.5272,-2.37523
317,34.5285,-49.3191,-2.12714
318,37.1627,-41.5272,-2.37523
319,37.1627,-41.5272,-2.37523
322,46.6105,8.78036,-18.0813
323,31.695,-19.9997,-8.35244
328,34.7461,-47.8682,-4.0414
329,20.9179,-81.3403,-1.1097
330,37.1627,-41.5272,-2.37523
331,37.1627,-41.5272,-2.37523
334,12.3532,54.4261,5.12686
337,-0.273753,46.1388,6.21972
338,37.1627,-41.5272,-2.37523
339,-35.0918,-50.692,-5.05854
340,-6.22929,52.9786,4.86397
344,37.1627,-41.5272,-2.37523
346,29.4101,-18.7856,-6.49928
347,32.5318,29.4224,39.7167
349,37.1627,-41.5272,-2.37523
352,29.4,-27.5,-6.57
354,29.4,-27.5,-6.57
355,29.4,-27.5,-6.57
356,37.1627,-41.5272,-2.37523
357,37.1627,-41.5272,-2.37523
358,46.8497,1.77541,36.7845
359,44.7202,6.1425,-21.0643
372,37.1627,-41.5272,-2.37523
373,37.1627,-41.5272,-2.37523
374,37.1627,-41.5272,-2.37523
375,37.1627,-41.5272,-2.37523
380,37.1627,-41.5272,-2.37523
390,37.1627,-41.5272,-2.37523
401,37.1627,-41.5272,-2.37523
402,37.1627,-41.5272,-2.37523
404,37.1627,-41.5272,-2.37523
406,-67.7913,-11.2282,23.0978
407,-48.1342,-47.1379,-6.60898
409,-48.1342,-47.1379,-6.60898
410,37.1627,-41.5272,-2.37523
413,-65.8795,-10.7361,38.2658
415,37.1627,-41.5272,-2.37523
416,-67.7109,-17.2652,7.63761
430,37.1627,-41.5272,-2.37523
446,-8.07023,-80.5367,-60.9657
450,37.1627,-41.5272,-2.37523
451,37.1627,-41.5272,-2.37523
453,37.1627,-41.5272,-2.37523
454,37.1627,-41.5272,-2.37523
455,37.1627,-41.5272,-2.37523
456,37.1627,-41.5272,-2.37523
457,37.1627,-41.5272,-2.37523
458,37.1627,-41.5272,-2.37523
459,37.1627,-41.5272,-2.37523
460,37.1627,-41.5272,-2.37523
461,37.1627,-41.5272,-2.37523
462,37.1627,-41.5272,-2.37523
463,37.1627,-41.5272,-2.37523
464,37.1627,-41.5272,-2.37523
465,37.1627,-41.5272,-2.37523
466,37.1627,-41.5272,-2.37523
467,37.1627,-41.5272,-2.37523
468,37.1627,-41.5272,-2.37523
469,-70.1774,88.98,-21.3466
470,68.6367,71.1016,-43.6088
471,53.1673,-36.7401,41.2755
472,-53.8724,37.8629,-14.3395
473,53.1673,-36.7401,41.2755
474,-53.8724,37.8629,-14.3395
475,17.8634,31.6418,-20.2695
498,20.6076,-75.8727,-260.55
499,20.7865,-79.5233,-257.514
501,26.4356,17.1691,-17.176
502,26.4356,17.1691,-17.176
503,32.9851,-1.51918,-13.288
504,37.1627,-41.5272,-2.37523
505,37.1627,-41.5272,-2.37523
506,37.1627,-41.5272,-2.37523
508,32.8929,2.59135,-16.1561
509,32.8929,2.59135,-16.1561
511,18.3309,30.9691,-20.5021
514,44.0322,19.7655,-3.16935
517,11.9825,-40.5296,-11.6925
518,11.9825,-40.5296,-11.6925
520,37.1627,-41.5272,-2.37523
521,37.1627,-41.5272,-2.37523
522,26.0189,-56.723,-4.18681
525,26.0189,-56.723,-4.18681
526,37.1627,-41.5272,-2.37523
528,-0.832959,-21.7015,15.7127
529,11.9825,-40.5296,-11.6925
530,15.5283,-45.8308,53.614
531,31.0657,-5.60218,-12.1577
532,-64.8413,-33.3496,6.38298
533,-8.07023,-80.5367,-60.9657
534,0.143317,-57.5054,55.2391
538,29.4,-27.5,-6.57
539,29.4,-27.5,-6.57
540,37.1627,-41.5272,-2.37523
542,32.9851,-1.51918,-13.288
543,32.9851,-1.51918,-13.288
544,31.0657,-5.60218,-12.1577
545,29.4,-27.5,-6.57
550,18.3309,30.9691,-20.5021
551,37.1627,-41.5272,-2.37523
554,11.9825,-40.5296,-11.6925
555,29.4,-27.5,-6.57
556,32.9851,-1.51918,-13.288
557,41.1243,-18.7292,17.0626
558,33.2498,9.98172,12.0048
559,33.2498,9.98172,12.0048
560,30.4207,-47.8832,-6.15224
563,-2.21352,-79.9066,-17.3923
564,-20.9771,-30.2249,-33.1506
565,5.43557,-23.8187,-27.7799
566,13.1824,5.36522,-13.665
567,-22.8013,-26.8621,-28.6205
568,-7.06093,-79.3645,44.5309
569,26.4356,17.1691,-17.176
570,26.4356,17.1691,-17.176
571,26.4356,17.1691,-17.176
572,-7.06093,-79.3645,44.5309
573,17.8634,31.6418,-20.2695
574,17.8634,31.6418,-20.2695
575,26.4356,17.1691,-17.176
578,17.8639,31.6385,-20.2769
579,18.7456,27.3121,-16.9517
580,37.1627,-41.5272,-2.37523
590,37.1627,-41.5272,-2.37523
591,37.1627,-41.5272,-2.37523
601,37.1627,-41.5272,-2.37523
602,37.1627,-41.5272,-2.37523
603,-5.52888,-81.2407,-14.7659
604,-0.103425,-79.9852,-11.8991
605,-25.3426,-83.5943,61.0997
606,12.7912,-41.1963,-9.15683
607,-1.0183,-35.6803,-14.7314
608,-53.8724,37.8629,-14.3395
609,-53.8724,37.8629,-14.3395
610,-14.6202,87.6972,-13.1529
