1,Indeterminate,Indeterminate,Indeterminate
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,59.3563,71.8826,42.8558
102,45.1294,74.6034,38.0243
103,8.51497,79.8894,35.5961
104,59.3563,71.8826,42.8558
105,67.2538,58.8898,47.6551
107,53.6142,78.3397,39.1903
108,59.3563,71.8826,42.8558
109,59.3563,71.8826,42.8558
110,59.3563,71.8826,42.8558
111,54.286,72.4736,48.9483
112,42.8713,76.5678,43.0675
113,42.8713,76.5678,43.0675
114,57.3622,71.1434,41.7951
116,59.3563,71.8826,42.8558
117,57.3622,71.1434,41.7951
118,8.51497,79.8894,35.5961
120,58.0606,72.0556,42.3514
121,54.3057,73.9155,41.6079
122,56.5065,72.3174,42.3511
123,56.205,73.1813,41.4584
124,56.6759,73.3481,41.2655
130,45.1294,74.6034,38.0243
131,62.599,36.7953,46.313
132,62.599,36.7953,46.313
133,58.0606,72.0556,42.3514
134,58.0606,72.0556,42.3514
135,58.0606,72.0556,42.3514
140,59.4211,72.4362,42.6836
141,54.3057,73.9155,41.6079
154,59.3563,71.8826,42.8558
155,8.51497,79.8894,35.5961
160,59.3563,71.8826,42.8558
173,59.3563,71.8826,42.8558
176,59.3563,71.8826,42.8558
178,59.3563,71.8826,42.8558
182,59.3563,71.8826,42.8558
183,59.3563,71.8826,42.8558
184,59.3563,71.8826,42.8558
185,59.3563,71.8826,42.8558
199,59.3563,71.8826,42.8558
201,70.2836,53.4966,26.0075
202,70.2836,53.4966,26.0075
204,46.8762,87.9446,45.7329
205,47.7999,86.3858,45.002
208,74.3622,11.9043,41.154
209,47.7999,86.3858,45.002
210,46.8762,87.9446,45.7329
211,46.8762,87.9446,45.7329
212,46.8762,87.9446,45.7329
213,46.8762,87.9446,45.7329
215,59.268,72.0162,42.7455
216,-6.09068,-82.5694,-95.3756
222,-0.156289,-77.7282,-94.4622
224,0.461753,-77.8332,-84.6973
225,64.268,-1.34317,26.085
226,64.268,-1.34317,26.085
227,64.268,-1.34317,26.085
228,64.268,-1.34317,26.085
233,59.3563,71.8826,42.8558
234,1.16126,-77.1638,-85.1082
235,0.461753,-77.8332,-84.6973
252,0.111264,-77.1073,-92.8498
253,-4.09336,-85.0712,-65.6803
254,-5.77936,-87.9791,-63.1633
255,-4.06858,-83.5927,-79.3867
280,57.6333,1.1088,20.8786
283,57.6333,1.1088,20.8786
288,57.6333,1.1088,20.8786
290,65.017,16.6858,22.1967
291,57.6333,1.1088,20.8786
293,70.0543,52.1532,25.6429
294,72.7512,22.8347,29.1043
301,33.6482,62.4969,27.3797
302,33.6482,62.4969,27.3797
304,24.7792,-35.3349,-36.9225
305,33.6482,62.4969,27.3797
306,30.3273,-14.6707,-61.8383
307,22.8326,-26.7923,-45.859
308,20.8531,-28.9509,-42.31
309,33.6482,62.4969,27.3797
311,33.6482,62.4969,27.3797
315,33.6482,62.4969,27.3797
317,32.0549,60.6318,27.596
318,33.6482,62.4969,27.3797
319,33.6482,62.4969,27.3797
322,30.5134,-15.5958,-57.3611
323,24.0147,-32.238,-41.4914
328,22.0529,-32.4762,-37.462
329,24.7792,-35.3349,-36.9225
330,33.638,62.475,27.4011
331,33.6482,62.4969,27.3797
334,20.7915,-40.9425,-33.3205
337,23.623,-42.4701,-32.9636
338,33.6482,62.4969,27.3797
339,-15.9285,-79.6249,-72.6961
340,23.3281,-39.8072,-33.7377
344,33.6482,62.4969,27.3797
