1,Indeterminate,Indeterminate,Indeterminate
2,16.2577,79.5916,7.84273
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-20.9276,-51.6518,8.97146
10,23.055,-81.2904,3.64653
11,61.74,47.72,1.55
12,17.1556,-128.82,5.43708
28,24.06,-175.66,2.89
101,-61.6853,-86.5824,-27.5847
102,40.8013,87.7503,22.6755
103,-61.6853,-86.5824,-27.5847
104,-61.6853,-86.5824,-27.5847
105,75.0612,83.9736,32.9055
107,-51.2646,-81.3818,-24.0255
108,-61.6853,-86.5824,-27.5847
109,-61.6853,-86.5824,-27.5847
110,-61.6853,-86.5824,-27.5847
111,-61.6853,-86.5824,-27.5847
112,-61.6853,-86.5824,-27.5847
113,-61.6853,-86.5824,-27.5847
114,-59.2777,-89.4739,-26.3287
116,-61.6853,-86.5824,-27.5847
117,-59.2777,-89.4739,-26.3287
118,-61.6853,-86.5824,-27.5847
120,-59.8868,-87.6725,-26.9827
121,-53.9201,-88.6613,-26.1009
122,-57.6024,-89.1532,-26.8745
123,-56.933,-87.607,-26.0257
124,-57.5605,-86.6731,-25.8801
130,40.8013,87.7503,22.6755
131,72.6059,29.1461,31.2128
132,72.6059,29.1461,31.2128
133,-59.8868,-87.6725,-26.9827
134,-59.8868,-87.6725,-26.9827
135,-59.8868,-87.6725,-26.9827
140,-61.6853,-86.5824,-27.5847
141,-53.9201,-88.6613,-26.1009
154,-61.6853,-86.5824,-27.5847
155,-61.6853,-86.5824,-27.5847
160,-61.6853,-86.5824,-27.5847
173,-61.6853,-86.5824,-27.5847
176,-61.6853,-86.5824,-27.5847
178,-61.6853,-86.5824,-27.5847
182,-61.6853,-86.5824,-27.5847
183,-61.6853,-86.5824,-27.5847
184,-61.6853,-86.5824,-27.5847
185,-61.6853,-86.5824,-27.5847
199,-61.6853,-86.5824,-27.5847
201,75.5817,41.225,21.935
202,75.5817,41.225,21.935
204,-61.6853,-86.5824,-27.5847
205,-61.6853,-86.5824,-27.5847
208,63.7875,-71.926,35.6454
209,-61.6853,-86.5824,-27.5847
210,-61.6853,-86.5824,-27.5847
211,-61.6853,-86.5824,-27.5847
212,-61.6853,-86.5824,-27.5847
213,-61.6853,-86.5824,-27.5847
215,-61.6853,-86.5824,-27.5847
216,-3.74989,-86.3714,-64.2715
222,5.98972,-82.0825,-64.3036
224,8.20272,-82.5534,-54.758
225,62.3505,-21.1747,23.1395
226,62.3505,-21.1747,23.1395
227,62.3505,-21.1747,23.1395
228,62.3505,-21.1747,23.1395
233,-61.6853,-86.5824,-27.5847
234,9.35943,-81.8675,-55.3425
235,8.20272,-82.5534,-54.758
237,3.14836,-88.0547,-48.7642
252,6.77429,-81.354,-62.7843
253,-1.9443,86.6991,35.1821
254,1.82977,81.823,32.6976
255,0.209082,-89.3774,-48.662
280,75.5817,41.225,21.935
283,75.5817,41.225,21.935
288,75.5817,41.225,21.935
290,75.5817,41.225,21.935
291,75.5817,41.225,21.935
293,75.5817,41.225,21.935
294,72.1582,35.8748,21.3647
301,22.1872,66.6326,12.3722
302,22.1872,66.6326,12.3722
304,28.116,-45.0236,-18.4614
305,22.1872,66.6326,12.3722
306,37.2726,-11.7458,-44.0465
307,28.3033,-25.7247,-32.6521
308,25.7847,-28.2508,-28.9299
309,22.1872,66.6326,12.3722
311,22.1872,66.6326,12.3722
315,22.1872,66.6326,12.3722
317,22.1663,61.7167,12.6597
318,22.1872,66.6326,12.3722
319,22.1872,66.6326,12.3722
322,38.0268,-12.4855,-39.5471
323,29.9485,-33.7821,-28.2585
328,27.9594,-33.7135,-24.111
329,28.116,-45.0236,-18.4614
330,22.1872,66.6326,12.3722
331,22.1872,66.6326,12.3722
334,25.2501,-47.8341,-20.0557
337,29.4975,-51.3881,-19.9763
338,22.1872,66.6326,12.3722
339,-14.892,-78.4928,-42.1894
340,29.4756,-46.5478,-20.6016
344,22.1872,66.6326,12.3722
346,31.1685,-27.9523,-29.9189
347,7.57887,58.389,30.2036
349,22.1872,66.6326,12.3722
352,29.5165,-36.5757,-26.6479
354,28.3033,-25.7247,-32.6521
355,25.7847,-28.2508,-28.9299
356,22.1872,66.6326,12.3722
357,22.1872,66.6326,12.3722
358,37.7287,49.1021,18.1488
359,37.2726,-11.7458,-44.0465
372,22.1872,66.6326,12.3722
373,22.1872,66.6326,12.3722
374,22.1872,66.6326,12.3722
375,22.1872,66.6326,12.3722
380,22.1872,66.6326,12.3722
390,22.1872,66.6326,12.3722
401,22.1872,66.6326,12.3722
402,22.1872,66.6326,12.3722
404,22.1872,66.6326,12.3722
406,-61.3951,8.05691,57.5921
407,-53.4042,-85.874,-23.5756
409,-53.4042,-85.874,-23.5756
410,22.1872,66.6326,12.3722
415,22.1872,66.6326,12.3722
416,-7.16,46.4306,12.3406
430,22.1872,66.6326,12.3722
446,-3.2732,-74.3022,-73.2283
450,22.1872,66.6326,12.3722
451,22.1872,66.6326,12.3722
453,22.1872,66.6326,12.3722
454,22.1872,66.6326,12.3722
455,22.1872,66.6326,12.3722
456,22.1872,66.6326,12.3722
457,22.1872,66.6326,12.3722
458,22.1872,66.6326,12.3722
459,22.1872,66.6326,12.3722
460,22.1872,66.6326,12.3722
461,22.1872,66.6326,12.3722
462,22.1872,66.6326,12.3722
463,22.1872,66.6326,12.3722
464,22.1872,66.6326,12.3722
465,22.1872,66.6326,12.3722
466,22.1872,66.6326,12.3722
467,22.1872,66.6326,12.3722
