1,Indeterminate,Indeterminate,Indeterminate
2,14.5817,-28.768,-1.40783
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,48.87,-7.99,-0.565
9,38.78,-64.07,-0.645
10,0.09,78.8,0.595
11,72.79,8.71,0.325
12,13.25,68.61,-2.185
28,17.3055,-147.575,0.344959
101,-39.0925,-38.3917,-1.14303
102,-39.0925,-38.3917,-1.14303
103,-39.0925,-38.3917,-1.14303
104,-39.0925,-38.3917,-1.14303
105,-59.5117,84.3267,-4.62641
107,-39.0925,-38.3917,-1.14303
108,-39.0925,-38.3917,-1.14303
109,-39.0925,-38.3917,-1.14303
110,-39.0925,-38.3917,-1.14303
111,-39.0925,-38.3917,-1.14303
112,-39.0925,-38.3917,-1.14303
113,-39.0925,-38.3917,-1.14303
114,-39.0925,-38.3917,-1.14303
116,-39.0925,-38.3917,-1.14303
117,-39.0925,-38.3917,-1.14303
118,-39.0925,-38.3917,-1.14303
120,-39.0925,-38.3917,-1.14303
121,-39.0925,-38.3917,-1.14303
122,-39.0925,-38.3917,-1.14303
123,-39.0925,-38.3917,-1.14303
124,-39.0925,-38.3917,-1.14303
127,40.0379,-28.1371,-0.558521
128,40.0379,-28.1371,-0.558521
129,40.0379,-28.1371,-0.558521
130,-39.0925,-38.3917,-1.14303
131,33.0471,-59.1813,13.0326
132,33.0471,-59.1813,13.0326
133,-39.0925,-38.3917,-1.14303
134,-39.0925,-38.3917,-1.14303
135,-39.0925,-38.3917,-1.14303
140,-39.0925,-38.3917,-1.14303
141,-39.0925,-38.3917,-1.14303
154,-39.0925,-38.3917,-1.14303
155,-39.0925,-38.3917,-1.14303
160,-39.0925,-38.3917,-1.14303
173,-39.0925,-38.3917,-1.14303
176,-39.0925,-38.3917,-1.14303
178,-39.0925,-38.3917,-1.14303
182,-39.0925,-38.3917,-1.14303
183,-39.0925,-38.3917,-1.14303
184,-39.0925,-38.3917,-1.14303
185,-39.0925,-38.3917,-1.14303
199,-39.0925,-38.3917,-1.14303
201,-73.925,10.5788,-0.953467
202,-73.925,10.5788,-0.953467
204,-39.0925,-38.3917,-1.14303
205,-39.0925,-38.3917,-1.14303
208,-39.0925,-38.3917,-1.14303
209,-39.0925,-38.3917,-1.14303
210,-39.0925,-38.3917,-1.14303
211,-39.0925,-38.3917,-1.14303
212,-39.0925,-38.3917,-1.14303
213,-39.0925,-38.3917,-1.14303
215,-39.0925,-38.3917,-1.14303
216,-39.0925,-38.3917,-1.14303
222,6.90944,-66.4946,-1.97139
224,10.1882,-67.0534,-1.70856
225,10.7035,-65.1483,4.35979
226,10.7035,-65.1483,4.35979
227,10.7035,-65.1483,4.35979
228,10.7035,-65.1483,4.35979
229,7.6421,-72.9064,9.25408
230,8.63313,-80.7985,-22.386
231,10.1882,-67.0534,-1.70856
233,-39.0925,-38.3917,-1.14303
234,10.1882,-67.0534,-1.70856
235,10.1882,-67.0534,-1.70856
236,13.1818,-64.0177,-3.84454
237,23.8662,-35.5923,-0.691752
252,10.1882,-67.0534,-1.70856
253,-4.76325,-35.4958,-0.633597
254,-4.76325,-35.4958,-0.633597
255,-4.76325,-35.4958,-0.633597
274,-39.0925,-38.3917,-1.14303
275,-39.0925,-38.3917,-1.14303
280,-73.925,10.5788,-0.953467
283,-73.925,10.5788,-0.953467
288,-73.925,10.5788,-0.953467
290,-73.925,10.5788,-0.953467
291,-73.925,10.5788,-0.953467
293,-73.925,10.5788,-0.953467
294,-73.925,10.5788,-0.953467
301,40.0379,-28.1371,-0.558521
302,40.0379,-28.1371,-0.558521
304,39.2697,-28.5731,-0.568547
305,40.0379,-28.1371,-0.558521
306,39.2697,-28.5731,-0.568547
307,29.4,-27.5,-1.15
308,29.4,-27.5,-1.15
309,40.0379,-28.1371,-0.558521
311,40.0379,-28.1371,-0.558521
315,40.0379,-28.1371,-0.558521
317,47.1128,-26.5902,-0.560091
318,40.0379,-28.1371,-0.558521
319,40.0379,-28.1371,-0.558521
322,39.2697,-28.5731,-0.568547
323,34.2062,-12.1262,-2.07217
328,-30.0616,82.2362,0.481602
329,39.2697,-28.5731,-0.568547
330,40.0379,-28.1371,-0.558521
331,40.0379,-28.1371,-0.558521
334,38.1463,28.3464,4.15828
337,31.9767,27.131,4.30585
338,40.0379,-28.1371,-0.558521
339,-2.02063,-65.0594,-1.98255
340,33.3649,27.326,3.8941
344,40.0379,-28.1371,-0.558521
346,31.2323,6.37303,-1.39277
347,35.1185,24.9778,15.8917
349,40.0379,-28.1371,-0.558521
352,29.4,-27.5,-1.15
354,29.4,-27.5,-1.15
355,29.4,-27.5,-1.15
356,40.0379,-28.1371,-0.558521
357,40.0379,-28.1371,-0.558521
358,45.6392,3.33358,57.301
359,39.2697,-28.5731,-0.568547
372,40.0379,-28.1371,-0.558521
373,40.0379,-28.1371,-0.558521
374,40.0379,-28.1371,-0.558521
375,40.0379,-28.1371,-0.558521
380,40.0379,-28.1371,-0.558521
390,40.0379,-28.1371,-0.558521
401,40.0379,-28.1371,-0.558521
402,40.0379,-28.1371,-0.558521
404,40.0379,-28.1371,-0.558521
406,40.0379,-28.1371,-0.558521
407,-39.0925,-38.3917,-1.14303
409,-39.0925,-38.3917,-1.14303
410,40.0379,-28.1371,-0.558521
413,40.0379,-28.1371,-0.558521
415,40.0379,-28.1371,-0.558521
416,40.0379,-28.1371,-0.558521
430,40.0379,-28.1371,-0.558521
446,-8.01526,-39.7711,-2.55274
450,40.0379,-28.1371,-0.558521
451,40.0379,-28.1371,-0.558521
453,40.0379,-28.1371,-0.558521
454,40.0379,-28.1371,-0.558521
455,40.0379,-28.1371,-0.558521
456,40.0379,-28.1371,-0.558521
457,40.0379,-28.1371,-0.558521
458,40.0379,-28.1371,-0.558521
459,40.0379,-28.1371,-0.558521
460,40.0379,-28.1371,-0.558521
461,40.0379,-28.1371,-0.558521
462,40.0379,-28.1371,-0.558521
463,40.0379,-28.1371,-0.558521
464,40.0379,-28.1371,-0.558521
465,40.0379,-28.1371,-0.558521
466,40.0379,-28.1371,-0.558521
467,40.0379,-28.1371,-0.558521
468,40.0379,-28.1371,-0.558521
469,-55.8641,77.7343,-4.45393
470,66.866,49.951,-1.93315
471,37.3044,-30.3814,36.6324
472,-45.0077,67.7724,-2.68623
473,37.3044,-30.3814,36.6324
474,-45.0077,67.7724,-2.68623
475,17.2857,36.6766,-3.67943
498,14.2599,-86.1771,-267.497
499,14.3744,-86.8174,-266.981
501,27.5986,13.1648,-2.93609
502,27.5986,13.1648,-2.93609
503,33.9055,4.92637,-2.91331
504,40.0379,-28.1371,-0.558521
505,40.0379,-28.1371,-0.558521
506,40.0379,-28.1371,-0.558521
508,33.7867,9.0425,-3.8929
509,33.7867,9.0425,-3.8929
511,18.8296,32.4337,-3.54459
514,46.1617,8.58518,-0.640735
517,14.4924,-37.5067,-2.13365
518,14.4924,-37.5067,-2.13365
520,40.0379,-28.1371,-0.558521
521,40.0379,-28.1371,-0.558521
