1,Indeterminate,Indeterminate,Indeterminate
2,15.7152,86.7936,15.6248
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,65.0141,78.7614,38.5408
102,49.7006,79.0153,32.7302
103,65.0141,78.7614,38.5408
104,65.0141,78.7614,38.5408
105,73.5722,63.8184,44.0236
107,58.742,85.6373,34.5014
108,65.0141,78.7614,38.5408
109,65.0141,78.7614,38.5408
110,65.0141,78.7614,38.5408
111,63.7406,78.482,39.5163
112,65.0141,78.7614,38.5408
113,65.0141,78.7614,38.5408
114,63.0722,77.192,37.3225
116,65.0141,78.7614,38.5408
117,63.0722,77.192,37.3225
118,65.0141,78.7614,38.5408
120,63.6704,78.5741,37.9347
121,59.5075,79.892,36.9134
122,61.9452,78.4131,37.8119
123,61.691,79.5215,36.9056
124,62.2283,79.9084,36.7517
130,49.7006,79.0153,32.7302
131,68.9473,31.428,42.6825
132,68.9473,31.428,42.6825
133,63.6704,78.5741,37.9347
134,63.6704,78.5741,37.9347
135,63.6704,78.5741,37.9347
140,65.0141,78.7614,38.5408
141,59.5075,79.892,36.9134
154,65.0141,78.7614,38.5408
155,65.0141,78.7614,38.5408
160,65.0141,78.7614,38.5408
173,65.0141,78.7614,38.5408
176,65.0141,78.7614,38.5408
178,65.0141,78.7614,38.5408
182,65.0141,78.7614,38.5408
183,65.0141,78.7614,38.5408
184,65.0141,78.7614,38.5408
185,65.0141,78.7614,38.5408
199,65.0141,78.7614,38.5408
201,77.0205,29.5271,28.382
202,77.0205,29.5271,28.382
204,65.0141,78.7614,38.5408
205,65.0141,78.7614,38.5408
208,67.9925,-46.0833,44.4981
209,65.0141,78.7614,38.5408
210,65.0141,78.7614,38.5408
211,65.0141,78.7614,38.5408
212,65.0141,78.7614,38.5408
213,65.0141,78.7614,38.5408
215,65.0141,78.7614,38.5408
216,-12.4093,-84.5921,-70.8482
222,-3.68577,-80.1949,-69.0393
224,-3.15447,-81.2131,-59.3103
225,64.9257,-18.6702,29.6017
226,64.9257,-18.6702,29.6017
227,64.9257,-18.6702,29.6017
228,64.9257,-18.6702,29.6017
233,65.0141,78.7614,38.5408
234,-2.01777,-80.5023,-59.6407
235,-3.15447,-81.2131,-59.3103
252,-3.20631,-79.5835,-67.3615
253,12.9513,87.038,41.8238
254,16.5755,82.3902,40.1582
255,-11.1405,-88.2165,-55.0333
280,77.0205,29.5271,28.382
283,77.0205,29.5271,28.382
288,77.0205,29.5271,28.382
290,77.0205,29.5271,28.382
291,77.0205,29.5271,28.382
293,77.0205,29.5271,28.382
294,74.8417,18.8066,26.0086
301,40.3371,61.3931,22.1652
302,40.3371,61.3931,22.1652
304,19.2346,-38.1768,-24.3549
305,40.3371,61.3931,22.1652
306,30.9301,-11.6884,-49.1074
307,22.4845,-23.1403,-39.8851
308,19.9782,-25.2324,-36.3115
309,40.3371,61.3931,22.1652
311,40.3371,61.3931,22.1652
315,40.3371,61.3931,22.1652
317,36.8949,59.4132,21.7165
318,40.3371,61.3931,22.1652
319,40.3371,61.3931,22.1652
322,31.0235,-12.573,-44.5975
323,23.5024,-29.0781,-35.3205
328,20.9801,-28.9192,-31.3308
329,19.2346,-38.1768,-24.3549
330,40.3371,61.3931,22.1652
331,40.3371,61.3931,22.1652
334,18.7955,-38.6204,-27.0403
337,22.1697,-40.6075,-26.6022
338,40.3371,61.3931,22.1652
339,-26.7494,-79.8437,-49.5887
340,21.9847,-37.4059,-27.4178
344,40.3371,61.3931,22.1652
346,24.4497,-24.6134,-36.9735
347,4.32112,73.9701,30.0684
349,40.3371,61.3931,22.1652
352,23.0877,-32.222,-32.8054
354,22.4845,-23.1403,-39.8851
355,19.9782,-25.2324,-36.3115
356,40.3371,61.3931,22.1652
357,40.3371,61.3931,22.1652
358,36.4956,76.9645,18.8532
359,30.9301,-11.6884,-49.1074
372,40.3371,61.3931,22.1652
373,40.3371,61.3931,22.1652
374,40.3371,61.3931,22.1652
375,40.3371,61.3931,22.1652
380,40.3371,61.3931,22.1652
390,40.3371,61.3931,22.1652
401,40.3371,61.3931,22.1652
402,40.3371,61.3931,22.1652
404,40.3371,61.3931,22.1652
406,-53.7227,22.0868,52.3585
407,58.7239,81.0725,33.8406
409,58.7239,81.0725,33.8406
410,40.3371,61.3931,22.1652
415,40.3371,61.3931,22.1652
416,23.5928,49.1209,19.8087
430,40.3371,61.3931,22.1652
446,0.076826,-69.8259,-79.1239
450,40.3371,61.3931,22.1652
451,40.3371,61.3931,22.1652
453,40.3371,61.3931,22.1652
454,40.3371,61.3931,22.1652
455,40.3371,61.3931,22.1652
456,40.3371,61.3931,22.1652
457,40.3371,61.3931,22.1652
458,40.3371,61.3931,22.1652
459,40.3371,61.3931,22.1652
460,40.3371,61.3931,22.1652
461,40.3371,61.3931,22.1652
462,40.3371,61.3931,22.1652
463,40.3371,61.3931,22.1652
464,40.3371,61.3931,22.1652
465,40.3371,61.3931,22.1652
466,40.3371,61.3931,22.1652
467,40.3371,61.3931,22.1652
468,40.3371,61.3931,22.1652
469,28.991,-79.7807,124.331
470,52.0011,3.79348,-125.198
471,28.991,-79.7807,124.331
472,10.7758,30.1198,-44.2822
473,28.991,-79.7807,124.331
474,4.16318,-5.32528,-34.0555
475,33.6684,49.0043,-36.128
498,24.0395,-66.4931,-156.764
499,18.0333,-71.8225,-149.554
501,16.5922,5.96508,-80.5502
502,4.4107,22.3955,-93.8932
503,23.6401,-21.3357,-39.5882
504,40.3371,61.3931,22.1652
505,40.3371,61.3931,22.1652
506,40.3371,61.3931,22.1652
508,23.8,-18.515,-41.9865
509,23.8,-18.515,-41.9865
511,13.2303,8.65009,-82.6439
514,-67.0983,-67.4399,19.5037
517,16.6278,19.3731,-42.8127
518,6.2414,-18.2478,-33.3468
520,40.3371,61.3931,22.1652
521,40.3371,61.3931,22.1652
522,26.8241,-16.1344,-40.1693
525,25.2891,-19.533,-36.3335
526,40.3371,61.3931,22.1652
528,8.36083,-6.57552,-12.5237
529,9.87272,-19.4802,-31.7763
530,10.6342,-65.7072,-27.9281
531,12.5029,-32.0188,-27.7907
532,-81.5451,31.9702,7.63847
533,0.076826,-69.8259,-79.1239
534,17.5566,18.6278,-58.771
538,22.6182,-24.7369,-38.4191
539,22.9924,-31.099,-33.6907
540,40.3371,61.3931,22.1652
542,23.2458,-17.4347,-44.3926
543,23.6401,-21.3357,-39.5882
544,22.9964,-23.1321,-38.7918
545,22.9786,-29.5403,-34.4956
550,13.1032,8.75905,-85.5959
551,40.3371,61.3931,22.1652
554,6.2414,-18.2478,-33.3468
555,21.8322,-33.3664,-31.9006
556,23.6401,-21.3357,-39.5882
557,40.6139,60.8833,22.2067
558,38.6765,63.3345,22.1794
559,38.6765,63.3345,22.1794
560,38.6765,63.3345,22.1794
563,28.3439,83.3379,39.732
564,6.05637,-27.5239,-57.578
565,33.9744,0.605496,-31.981
566,38.2243,41.5068,-27.1039
567,5.78119,-21.2877,-50.8727
568,15.1385,8.46636,-77.6688
569,16.5922,5.96508,-80.5502
570,16.5922,5.96508,-80.5502
571,16.5922,5.96508,-80.5502
572,15.1385,8.46636,-77.6688
573,33.6684,49.0043,-36.128
574,33.6684,49.0043,-36.128
575,16.5922,5.96508,-80.5502
578,37.2151,49.5394,-30.4534
579,37.2151,49.5394,-30.4534
580,40.3371,61.3931,22.1652
