1,Indeterminate,Indeterminate,Indeterminate
2,19.798,-39.8307,-4.93052
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-40.7167,165.21,2.14699
9,-30.9339,-69.2488,5.11587
10,37.8717,41.3487,0.657947
11,64.0419,43.8123,1.30597
12,-2.12991,-117.895,5.59763
28,22.2367,-165.541,3.06935
101,-57.5554,-44.6237,-13.471
102,-51.1229,-68.2604,-12.4003
103,-57.5554,-44.6237,-13.471
104,-57.5554,-44.6237,-13.471
105,-76.5042,-8.56393,-19.656
107,-48.3765,-46.4704,-12.029
108,-57.5554,-44.6237,-13.471
109,-57.5554,-44.6237,-13.471
110,-57.5554,-44.6237,-13.471
111,-57.5554,-44.6237,-13.471
112,-57.5554,-44.6237,-13.471
113,-57.5554,-44.6237,-13.471
114,-51.5911,-50.1794,-11.4332
116,-57.5554,-44.6237,-13.471
117,-51.5911,-50.1794,-11.4332
118,-57.5554,-44.6237,-13.471
120,-56.395,-46.6701,-13.0943
121,-61.649,-56.9938,-15.9388
122,-56.8234,-52.9471,-13.9026
123,-53.5819,-50.0553,-12.8431
124,-51.2519,-47.5892,-12.0338
130,-51.1229,-68.2604,-12.4003
131,75.427,-59.9213,18.4093
132,75.427,-59.9213,18.4093
133,-56.395,-46.6701,-13.0943
134,-56.395,-46.6701,-13.0943
135,-56.395,-46.6701,-13.0943
140,-57.5554,-44.6237,-13.471
141,-61.649,-56.9938,-15.9388
154,-57.5554,-44.6237,-13.471
155,-57.5554,-44.6237,-13.471
160,-57.5554,-44.6237,-13.471
173,-57.5554,-44.6237,-13.471
176,-57.5554,-44.6237,-13.471
178,-57.5554,-44.6237,-13.471
182,-57.5554,-44.6237,-13.471
183,-57.5554,-44.6237,-13.471
184,-57.5554,-44.6237,-13.471
185,-57.5554,-44.6237,-13.471
199,-57.5554,-44.6237,-13.471
201,84.0909,-57.031,13.4926
202,84.0909,-57.031,13.4926
204,-57.5554,-44.6237,-13.471
205,-57.5554,-44.6237,-13.471
208,-41.8197,82.2019,-30.852
209,-57.5554,-44.6237,-13.471
210,-57.5554,-44.6237,-13.471
211,-57.5554,-44.6237,-13.471
212,-57.5554,-44.6237,-13.471
213,-57.5554,-44.6237,-13.471
215,-57.5554,-44.6237,-13.471
216,-57.5554,-44.6237,-13.471
222,-14.035,-52.6445,-3.20794
224,12.1567,4.0315,-2.36486
225,50.2905,-55.704,17.0703
226,50.2905,-55.704,17.0703
227,50.2905,-55.704,17.0703
228,50.2905,-55.704,17.0703
229,9.49113,-76.2635,40.6686
230,9.06341,-79.2635,-40.9105
231,12.1567,4.0315,-2.36486
233,-57.5554,-44.6237,-13.471
234,36.8741,-4.45425,-3.02947
235,12.1567,4.0315,-2.36486
236,25.371,-46.8857,-8.51043
237,33.8341,-82.2419,11.8949
252,-2.56734,-11.2719,-2.72755
253,21.7492,-77.9589,25.4708
254,25.3823,-76.1354,29.4101
255,43.1061,-83.6122,13.5736
274,-78.3397,58.3809,-14.6479
275,-78.3397,58.3809,-14.6479
280,84.0909,-57.031,13.4926
283,84.0909,-57.031,13.4926
288,84.0909,-57.031,13.4926
290,84.0909,-57.031,13.4926
291,84.0909,-57.031,13.4926
293,84.0909,-57.031,13.4926
294,84.0909,-57.031,13.4926
301,-10.3728,44.6782,1.31646
302,-10.3728,44.6782,1.31646
304,40.9264,-32.7704,-4.10387
305,-10.3728,44.6782,1.31646
306,43.9874,5.03868,-32.8687
307,35.1265,-19.7892,-12.4926
308,32.8748,-18.2518,-11.8975
309,-10.3728,44.6782,1.31646
311,-10.3728,44.6782,1.31646
315,-10.3728,44.6782,1.31646
317,-44.5765,69.7702,1.45062
318,-10.3728,44.6782,1.31646
319,-10.3728,44.6782,1.31646
322,45.3051,7.28476,-28.4512
323,36.0418,-18.4457,-13.4744
328,43.0487,-31.9992,-7.04031
329,40.9264,-32.7704,-4.10387
330,-10.3728,44.6782,1.31646
331,-10.3728,44.6782,1.31646
334,-18.3283,79.17,4.60047
337,-26.6227,64.4424,5.7639
338,-10.3728,44.6782,1.31646
339,-54.0756,-38.0359,-7.64551
340,-36.622,78.6776,5.14121
344,-10.3728,44.6782,1.31646
346,37.6005,-8.57442,-15.7788
347,26.7852,34.7415,31.32
349,-10.3728,44.6782,1.31646
352,35.6781,-22.706,-11.634
354,35.1265,-19.7892,-12.4926
355,32.8748,-18.2518,-11.8975
356,-10.3728,44.6782,1.31646
357,-10.3728,44.6782,1.31646
358,48.6391,2.16396,25.0078
359,43.9874,5.03868,-32.8687
372,-10.3728,44.6782,1.31646
373,-10.3728,44.6782,1.31646
374,-10.3728,44.6782,1.31646
375,-10.3728,44.6782,1.31646
380,-10.3728,44.6782,1.31646
390,-10.3728,44.6782,1.31646
401,-10.3728,44.6782,1.31646
402,-10.3728,44.6782,1.31646
404,-10.3728,44.6782,1.31646
406,-60.9961,-15.2477,60.5109
407,-57.5554,-44.6237,-13.471
409,-57.5554,-44.6237,-13.471
410,-10.3728,44.6782,1.31646
413,-61.1059,-12.6837,84.4668
415,-10.3728,44.6782,1.31646
416,-48.4275,-11.7641,8.06478
430,-10.3728,44.6782,1.31646
446,-10.8063,-82.212,-66.5676
450,-10.3728,44.6782,1.31646
451,-10.3728,44.6782,1.31646
453,-10.3728,44.6782,1.31646
454,-10.3728,44.6782,1.31646
455,-10.3728,44.6782,1.31646
456,-10.3728,44.6782,1.31646
457,-10.3728,44.6782,1.31646
458,-10.3728,44.6782,1.31646
459,-10.3728,44.6782,1.31646
460,-10.3728,44.6782,1.31646
461,-10.3728,44.6782,1.31646
462,-10.3728,44.6782,1.31646
463,-10.3728,44.6782,1.31646
464,-10.3728,44.6782,1.31646
465,-10.3728,44.6782,1.31646
