1,Indeterminate,Indeterminate,Indeterminate
2,41.9976,-34.1852,-6.85156
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-38.4984,163.485,1.902
9,-31.7322,-71.5307,4.00828
10,-14.1299,90.3172,0.449702
11,65.0923,41.6407,1.034
12,-0.130312,-119.151,6.69688
28,18.0435,-149.849,2.405
101,-54.6867,-51.8516,-8.94042
102,-48.4178,-54.9809,-8.41986
103,-54.6867,-51.8516,-8.94042
104,-54.6867,-51.8516,-8.94042
105,-79.1953,9.31666,-15.2393
107,-51.6757,-52.4024,-8.62243
108,-54.6867,-51.8516,-8.94042
109,-54.6867,-51.8516,-8.94042
110,-54.6867,-51.8516,-8.94042
111,-54.6867,-51.8516,-8.94042
112,-54.6867,-51.8516,-8.94042
113,-54.6867,-51.8516,-8.94042
114,-52.2258,-53.9644,-8.41987
116,-54.6867,-51.8516,-8.94042
117,-52.2258,-53.9644,-8.41987
118,-54.6867,-51.8516,-8.94042
120,-54.2513,-52.5076,-8.86253
121,-54.0433,-54.85,-9.07844
122,-55.5399,-54.3908,-9.27307
123,-54.0847,-53.6734,-8.9994
124,-52.585,-52.8174,-8.6317
127,29.3311,-61.0778,-1.96795
128,29.3311,-61.0778,-1.96795
129,29.3311,-61.0778,-1.96795
130,-48.4178,-54.9809,-8.41986
131,64.1583,-54.2373,15.1813
132,64.1583,-54.2373,15.1813
133,-54.2513,-52.5076,-8.86253
134,-54.2513,-52.5076,-8.86253
135,-54.2513,-52.5076,-8.86253
140,-54.6867,-51.8516,-8.94042
141,-54.0433,-54.85,-9.07844
154,-54.6867,-51.8516,-8.94042
155,-54.6867,-51.8516,-8.94042
160,-54.6867,-51.8516,-8.94042
173,-54.6867,-51.8516,-8.94042
176,-54.6867,-51.8516,-8.94042
178,-54.6867,-51.8516,-8.94042
182,-54.6867,-51.8516,-8.94042
183,-54.6867,-51.8516,-8.94042
184,-54.6867,-51.8516,-8.94042
185,-54.6867,-51.8516,-8.94042
199,-54.6867,-51.8516,-8.94042
201,83.1363,-38.5878,9.27959
202,83.1363,-38.5878,9.27959
204,-54.6867,-51.8516,-8.94042
205,-54.6867,-51.8516,-8.94042
208,-33.8447,84.5399,-28.9464
209,-54.6867,-51.8516,-8.94042
210,-54.6867,-51.8516,-8.94042
211,-54.6867,-51.8516,-8.94042
212,-54.6867,-51.8516,-8.94042
213,-54.6867,-51.8516,-8.94042
215,-54.6867,-51.8516,-8.94042
216,-54.6867,-51.8516,-8.94042
222,-30.4697,-51.1534,-2.2273
224,-35.3436,3.23973,-1.99991
225,40.1414,-55.661,13.8136
226,40.1414,-55.661,13.8136
227,40.1414,-55.661,13.8136
228,40.1414,-55.661,13.8136
229,11.3184,-74.5164,41.0391
230,6.5227,-79.3647,-40.6601
231,-35.3436,3.23973,-1.99991
233,-54.6867,-51.8516,-8.94042
234,-35.3436,3.23973,-1.99991
235,-35.3436,3.23973,-1.99991
236,5.25878,-48.8484,-7.02663
237,24.0405,-83.6968,5.55902
252,-35.3436,3.23973,-1.99991
253,33.5522,-84.6168,8.0684
254,35.2939,-81.3108,9.23989
