1,Indeterminate,Indeterminate,Indeterminate
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,50.9532,48.2405,59.3011
102,41.227,55.2203,55.9016
103,17.8483,66.6944,53.6407
104,51.4071,49.8755,58.2817
105,55.3869,37.5192,63.3416
107,47.5128,54.0345,55.904
108,50.9532,48.2405,59.3011
109,50.9532,48.2405,59.3011
110,50.9532,48.2405,59.3011
111,48.8286,52.6083,66.7415
112,40.7117,58.5961,61.1558
113,40.7117,58.5961,61.1558
114,49.2901,48.7549,58.5993
116,50.9532,48.2405,59.3011
117,49.2901,48.7549,58.5993
118,17.8483,66.6944,53.6407
120,50.0281,48.9617,58.975
121,47.7653,51.7506,58.5627
122,49.0804,49.9088,59.1523
123,48.8122,50.3833,58.259
124,49.0897,50.2003,58.0025
131,48.3423,22.6912,50.1753
132,48.3423,22.6912,50.1753
133,50.0281,48.9617,58.975
134,50.0281,48.9617,58.975
135,50.0281,48.9617,58.975
140,54.7936,-9.1432,35.5328
141,47.7653,51.7506,58.5627
154,50.9532,48.2405,59.3011
155,17.8483,66.6944,53.6407
160,50.9532,48.2405,59.3011
173,50.9532,48.2405,59.3011
176,50.9532,48.2405,59.3011
178,50.9532,48.2405,59.3011
182,50.9532,48.2405,59.3011
183,50.9532,48.2405,59.3011
184,50.9532,48.2405,59.3011
185,50.9532,48.2405,59.3011
199,50.9532,48.2405,59.3011
201,51.5728,57.0614,28.8065
202,51.5728,57.0614,28.8065
204,-24.7131,-85.7765,-78.607
205,-16.8547,-78.9633,-88.6552
209,-16.8547,-78.9633,-88.6552
210,-24.7131,-85.7765,-78.607
211,-24.7131,-85.7765,-78.607
212,-24.7131,-85.7765,-78.607
213,-24.7131,-85.7765,-78.607
215,49.2288,53.2101,55.0432
222,1.3433,-72.906,-133.461
225,50.2636,26.0532,27.2133
226,50.2636,26.0532,27.2133
227,50.2636,26.0532,27.2133
228,50.2636,26.0532,27.2133
233,49.3617,53.7993,54.3822
280,38.0224,23.7745,22.246
283,38.0224,23.7745,22.246
288,38.0224,23.7745,22.246
290,44.9752,36.0237,23.9584
291,38.0224,23.7745,22.246
293,51.157,56.5099,28.4695
301,28.5879,50.2032,46.08
302,28.5879,50.2032,46.08
304,7.49619,-64.1716,-35.4598
305,28.5879,50.2032,46.08
306,20.7874,-31.9901,-51.7122
307,19.0492,-38.1664,-48.452
308,19.0685,-36.8702,-49.224
309,28.5879,50.2032,46.08
311,28.5879,50.2032,46.08
315,28.5879,50.2032,46.08
317,29.2544,48.4989,47.7211
318,28.5879,50.2032,46.08
319,28.5879,50.2032,46.08
322,20.5103,-34.8073,-47.7438
323,20.1447,-43.9335,-45.2627
328,20.2503,-40.6707,-44.7345
329,7.49619,-64.1716,-35.4598
330,28.4798,50.0522,46.6544
331,28.5879,50.2032,46.08
334,21.5011,-58.9099,-37.3375
337,23.9282,-60.5744,-37.3823
338,26.2831,56.7693,38.3982
339,-10.3754,-77.294,-110.167
340,23.7922,-57.9103,-37.7347
344,28.5879,50.2032,46.08
346,20.7427,-40.3172,-45.9055
347,-4.41539,77.9827,42.5261
349,28.5879,50.2032,46.08
352,6.51124,-64.8989,-36.5185
354,8.10031,-49.9862,-40.5571
355,19.0685,-36.8702,-49.224
356,28.5879,50.2032,46.08
357,13.7061,61.2984,31.1406
358,25.3997,61.5861,39.5257
359,20.7874,-31.9901,-51.7122
372,28.5879,50.2032,46.08
