1,Indeterminate,Indeterminate,Indeterminate
2,10.1552,69.0229,23.0661
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,63.6033,77.1736,39.9783
102,48.7128,78.1866,34.3901
103,62.393,77.4535,39.4151
104,63.6033,77.1736,39.9783
105,71.9366,62.9052,45.2853
107,57.5303,83.9162,36.03
108,63.6033,77.1736,39.9783
109,63.6033,77.1736,39.9783
110,63.6033,77.1736,39.9783
111,61.2674,76.8906,41.9898
112,65.4383,77.7311,42.3181
113,65.4383,77.7311,42.3181
114,61.66,75.8696,38.7958
116,63.6033,77.1736,39.9783
117,61.66,75.8696,38.7958
118,62.393,77.4535,39.4151
120,62.2811,77.1011,39.3963
121,58.2573,78.5855,38.4419
122,60.6126,77.0723,39.303
123,60.3499,78.1037,38.3999
124,60.8665,78.4213,38.2367
130,48.7128,78.1866,34.3901
131,67.4377,33.8662,43.904
132,67.4377,33.8662,43.904
133,62.2811,77.1011,39.3963
134,62.2811,77.1011,39.3963
135,62.2811,77.1011,39.3963
140,63.6033,77.1736,39.9783
141,58.2573,78.5855,38.4419
154,63.6033,77.1736,39.9783
155,62.393,77.4535,39.4151
160,63.6033,77.1736,39.9783
173,63.6033,77.1736,39.9783
176,63.6033,77.1736,39.9783
178,63.6033,77.1736,39.9783
182,63.6033,77.1736,39.9783
183,63.6033,77.1736,39.9783
184,63.6033,77.1736,39.9783
185,63.6033,77.1736,39.9783
199,63.6033,77.1736,39.9783
201,75.7761,34.1921,28.3362
202,75.7761,34.1921,28.3362
204,63.6033,77.1736,39.9783
205,63.6033,77.1736,39.9783
208,68.4698,-40.1787,45.0163
209,63.6033,77.1736,39.9783
210,63.6033,77.1736,39.9783
211,63.6033,77.1736,39.9783
212,63.6033,77.1736,39.9783
213,63.6033,77.1736,39.9783
215,63.6033,77.1736,39.9783
216,-11.4567,-84.1802,-76.1621
222,-3.46397,-79.6688,-74.4544
224,-2.95198,-80.4983,-64.7126
225,64.7904,-15.0751,29.3716
226,64.7904,-15.0751,29.3716
227,64.7904,-15.0751,29.3716
228,64.7904,-15.0751,29.3716
233,63.6033,77.1736,39.9783
234,-1.9312,-79.7965,-65.047
235,-2.95198,-80.4983,-64.7126
252,-3.0464,-79.0635,-72.7818
253,11.3292,88.9439,46.9518
254,14.3952,84.8094,45.0981
255,-10.0121,-87.1926,-60.2912
280,74.3839,22.4545,27.3684
283,74.3839,22.4545,27.3684
288,74.3839,22.4545,27.3684
290,74.9067,26.0027,27.6588
291,74.3839,22.4545,27.3684
293,75.7314,33.9384,28.2837
294,76.0071,20.358,27.5842
301,39.0478,62.3379,23.7501
302,39.0478,62.3379,23.7501
304,20.0891,-37.5326,-27.2158
305,39.0478,62.3379,23.7501
306,30.3296,-12.5786,-51.8848
307,21.7594,-23.7834,-41.2959
308,19.3148,-25.8943,-37.7536
309,39.0478,62.3379,23.7501
311,39.0478,62.3379,23.7501
315,39.0478,62.3379,23.7501
317,36.1258,60.4334,23.4441
318,39.0478,62.3379,23.7501
319,39.0478,62.3379,23.7501
322,30.4085,-13.5147,-47.3853
323,22.7236,-29.5659,-36.7713
328,20.2356,-29.5272,-32.7958
329,20.0891,-37.5326,-27.2158
330,39.0478,62.3379,23.7501
331,39.0478,62.3379,23.7501
334,18.1688,-38.8314,-28.5615
337,21.3773,-40.6684,-28.1097
338,39.0478,62.3379,23.7501
339,-24.5832,-80.1413,-54.5859
340,21.1888,-37.6415,-28.9187
344,39.0478,62.3379,23.7501
346,23.6286,-25.2475,-38.3852
347,3.1479,76.282,30.8215
349,39.0478,62.3379,23.7501
352,22.34,-33.0523,-33.9418
354,21.7594,-23.7834,-41.2959
355,19.3148,-25.8943,-37.7536
356,39.0478,62.3379,23.7501
357,39.0478,62.3379,23.7501
358,30.5686,84.8293,18.9461
359,30.3296,-12.5786,-51.8848
372,39.0478,62.3379,23.7501
373,39.0478,62.3379,23.7501
374,39.0478,62.3379,23.7501
375,39.0478,62.3379,23.7501
380,39.0478,62.3379,23.7501
390,39.0478,62.3379,23.7501
401,39.0478,62.3379,23.7501
402,39.0478,62.3379,23.7501
404,39.0478,62.3379,23.7501
406,-53.164,25.1636,52.3821
407,57.2395,79.8248,35.2293
409,57.2395,79.8248,35.2293
410,39.0478,62.3379,23.7501
415,39.0478,62.3379,23.7501
416,23.4111,51.2026,21.3546
430,39.0478,62.3379,23.7501
446,0.685007,-67.0453,-81.4442
450,39.0478,62.3379,23.7501
451,39.0478,62.3379,23.7501
453,39.0478,62.3379,23.7501
454,39.0478,62.3379,23.7501
455,39.0478,62.3379,23.7501
456,39.0478,62.3379,23.7501
457,39.0478,62.3379,23.7501
458,39.0478,62.3379,23.7501
459,39.0478,62.3379,23.7501
460,39.0478,62.3379,23.7501
461,39.0478,62.3379,23.7501
462,39.0478,62.3379,23.7501
463,39.0478,62.3379,23.7501
464,39.0478,62.3379,23.7501
465,39.0478,62.3379,23.7501
466,39.0478,62.3379,23.7501
467,39.0478,62.3379,23.7501
468,39.0478,62.3379,23.7501
469,27.9066,-78.6599,131.583
470,46.8187,4.50166,-127.258
471,27.9066,-78.6599,131.583
472,10.6437,30.6213,-47.6953
473,27.9066,-78.6599,131.583
474,5.50813,-2.00646,-36.7214
475,31.6121,50.5708,-37.089
498,23.3434,-66.0013,-149.22
499,16.8796,-71.0359,-142.302
501,15.0417,7.66472,-82.8154
502,-1.32207,28.7737,-104.385
503,22.7301,-21.7718,-41.0909
504,39.0478,62.3379,23.7501
505,39.0478,62.3379,23.7501
506,39.0478,62.3379,23.7501
508,22.9001,-19.0177,-43.4648
509,22.9001,-19.0177,-43.4648
511,11.7508,10.1727,-85.0854
514,-62.6769,-88.2063,17.5192
517,15.8321,19.7915,-40.9009
518,4.01233,-19.4174,-31.9098
520,39.0478,62.3379,23.7501
521,39.0478,62.3379,23.7501
522,25.9251,-17.0067,-41.4821
525,24.398,-20.3912,-37.6935
526,39.0478,62.3379,23.7501
528,3.74242,-13.1853,-12.8573
529,7.69668,-20.8525,-30.3001
530,14.0835,-58.1208,-30.3436
531,11.9968,-32.2676,-29.419
532,64.0414,-19.32,-7.48526
533,0.685007,-67.0453,-81.4442
534,16.7494,17.3854,-63.3053
538,21.8825,-25.3488,-39.8429
539,22.223,-31.5332,-35.1571
540,39.0478,62.3379,23.7501
542,22.5067,-18.1756,-45.7415
543,22.7301,-21.7718,-41.0909
544,22.1119,-23.5139,-40.3127
545,22.7558,-28.4726,-37.206
550,11.2257,9.33724,-88.7499
551,39.0478,62.3379,23.7501
554,4.01233,-19.4174,-31.9098
555,19.6767,-35.632,-32.1779
556,22.7301,-21.7718,-41.0909
557,39.0478,62.3379,23.7501
558,39.0478,62.3379,23.7501
559,39.0478,62.3379,23.7501
560,39.0478,62.3379,23.7501
563,28.2463,82.9709,41.4065
564,7.73742,-24.9094,-59.2235
565,32.8567,4.24329,-32.2539
566,35.4127,43.9253,-27.9069
567,7.29114,-18.1931,-52.669
568,14.8095,8.02245,-82.3804
569,15.0417,7.66472,-82.8154
570,15.0417,7.66472,-82.8154
571,15.0417,7.66472,-82.8154
572,14.8095,8.02245,-82.3804
573,31.6121,50.5708,-37.089
574,31.6121,50.5708,-37.089
575,15.0417,7.66472,-82.8154
578,34.6074,51.3022,-31.3315
579,34.6074,51.3022,-31.3315
580,39.0478,62.3379,23.7501
590,39.0478,62.3379,23.7501
591,39.0478,62.3379,23.7501
601,39.0478,62.3379,23.7501
602,39.0478,62.3379,23.7501
603,30.5419,81.2881,41.0744
604,30.2864,79.4912,37.0072
605,16.1058,20.7368,-97.9241
606,3.74242,-13.1853,-12.8573
607,-37.1303,-83.4182,-31.119
608,5.50813,-2.00646,-36.7214
609,10.6437,30.6213,-47.6953
612,39.0478,62.3379,23.7501
613,31.1898,73.2828,33.2356
614,8.91045,-48.035,54.1849
615,31.6121,50.5708,-37.089
616,39.0478,62.3379,23.7501
617,28.9365,76.3539,37.1788
619,42.16,66.3101,21.8041
621,42.16,66.3101,21.8041
622,39.0478,62.3379,23.7501
623,39.0478,62.3379,23.7501
624,39.0478,62.3379,23.7501
625,35.8518,59.4331,25.5331
626,35.8518,59.4331,25.5331
627,35.8518,59.4331,25.5331
628,35.5941,64.0032,27.4664
629,36.4695,63.6276,26.6594
630,35.9242,63.8509,27.059
631,36.4695,63.6276,26.6594
641,39.0478,62.3379,23.7501
646,8.91045,-48.035,54.1849
647,31.9255,81.8709,37.0216
648,-40.8964,-87.539,-38.5222
649,29.5591,44.0952,20.2647
653,12.7995,-24.5524,-68.9654
657,13.8407,-49.4537,56.4974
658,31.1898,73.2828,33.2356
660,37.9363,64.2145,24.9153
662,23.4111,51.2026,21.3546
663,-17.8185,-68.4322,-121.468
667,22.4967,45.472,-29.8357
668,-0.112452,-82.2491,89.2472
670,6.50634,68.7516,-40.2295
673,31.9255,81.8709,37.0216
674,7.73742,-24.9094,-59.2235
675,31.6121,50.5708,-37.089
677,28.2463,82.9709,41.4065
678,7.73742,-24.9094,-59.2235
679,7.29114,-18.1931,-52.669
680,7.29114,-18.1931,-52.669
681,19.0829,73.3577,-41.2442
684,31.6121,50.5708,-37.089
686,31.9524,85.501,38.125
691,-14.6641,-31.5839,54.2945
698,34.6074,51.3022,-31.3315
701,21.7273,-30.3084,-35.5034
702,22.248,-26.1678,-32.7181
704,18.6975,-11.8126,-43.1681
706,22.34,-33.0523,-33.9418
707,8.56629,-69.5754,-16.4672
708,15.3446,-50.1635,-17.9202
709,23.34,-30.6735,-35.3846
710,20.3299,-18.9878,-39.1151
712,21.7273,-30.3084,-35.5034
713,21.7273,-30.3084,-35.5034
714,22.34,-33.0523,-33.9418
715,22.223,-31.5332,-35.1571
716,22.2781,-32.2249,-34.5907
717,-15.8812,-8.33592,-9.29117
718,22.34,-33.0523,-33.9418
720,20.0891,-37.5326,-27.2158
721,22.34,-33.0523,-33.9418
723,21.7273,-30.3084,-35.5034
726,23.0652,-33.8952,-33.6868
727,-16.3698,-85.0052,-69.9351
734,37.2912,70.38,-57.9197
735,-20.5539,-73.9188,-97.6726
736,40.5658,53.8536,-29.5083
737,7.73742,-24.9094,-59.2235
738,31.0129,82.3603,41.3635
740,23.3416,-65.9973,-149.224
750,10.3913,-33.3228,-28.4524
752,22.34,-33.0523,-33.9418
754,21.7594,-23.7834,-41.2959
762,30.8391,50.5747,-37.107
763,28.3798,48.1398,-37.0582
765,29.4818,50.8326,-37.1618
767,22.6855,40.0473,-37.1787
769,16.7122,17.5068,-63.0119
770,14.5336,-67.1639,-75.6193
774,19.6006,33.7202,-37.8777
775,-62.6769,-88.2063,17.5192
778,15.8417,3.75969,-75.631
779,3.75091,29.0781,-96.8008
780,10.6437,30.6213,-47.6953
781,34.6074,51.3022,-31.3315
784,34.8425,-9.03777,-21.5803
786,17.6932,-69.0989,-123.921
787,-28.6591,-86.9288,-35.8667
789,31.9255,81.8709,37.0216
801,31.6121,50.5708,-37.089
802,-56.0493,-57.955,22.3696
804,-61.6617,-54.3457,29.6267
806,19.7659,77.4369,-42.3952
807,38.6484,-71.357,52.1397
812,-62.4102,-51.0977,29.1612
813,34.2421,-74.7071,47.6529
814,-68.6925,-64.0791,46.763
815,-47.5736,41.1395,6.83216
816,13.8622,88.2028,-34.3224
817,-73.6274,-85.6237,-25.8429
818,57.8113,51.3241,7.91349
819,73.496,29.0719,26.9084
820,73.9922,42.467,27.4549
824,7.30781,-63.3076,59.7431
825,36.4078,-17.5411,160.356
827,16.8249,81.2926,-43.6426
829,10.1521,87.7156,-43.8106
832,31.6121,50.5708,-37.089
833,18.5821,76.4638,-41.5115
834,23.7623,68.1729,-39.7685
835,18.6543,79.3629,-40.7793
836,23.6423,67.9098,-39.1256
838,23.7185,73.2381,-44.0014
839,25.6183,80.7034,-44.2047
840,22.0125,71.1035,-35.5557
841,3.49998,-76.9314,50.1075
842,17.1098,76.0298,-41.391
844,17.1098,76.0298,-41.391
845,28.9664,71.1681,-41.3107
847,22.3128,81.9878,-43.7732
849,37.2912,70.38,-57.9197
850,31.8242,50.6087,-36.8806
851,45.5468,53.6878,-36.4892
852,38.2529,53.681,-36.0967
