1,Indeterminate,Indeterminate,Indeterminate
2,-15.4876,-88.8827,-14.0865
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,65.5507,79.8261,37.8134
102,49.9961,79.6141,31.9154
103,65.5507,79.8261,37.8134
104,65.5507,79.8261,37.8134
105,74.2686,64.6978,43.3635
107,59.1476,86.7154,33.7438
108,65.5507,79.8261,37.8134
109,65.5507,79.8261,37.8134
110,65.5507,79.8261,37.8134
111,64.7571,79.5954,38.3906
112,65.5507,79.8261,37.8134
113,65.5507,79.8261,37.8134
114,63.6093,78.1129,36.5791
116,65.5507,79.8261,37.8134
117,63.6093,78.1129,36.5791
118,65.5507,79.8261,37.8134
120,64.1946,79.5685,37.1972
121,59.9542,80.7606,36.1496
122,62.4403,79.3201,37.062
123,62.1852,80.4713,36.1554
124,62.7317,80.9005,36.0058
130,49.9961,79.6141,31.9154
131,69.6322,30.4558,42.0263
132,69.6322,30.4558,42.0263
133,64.1946,79.5685,37.1972
134,64.1946,79.5685,37.1972
135,64.1946,79.5685,37.1972
140,65.5507,79.8261,37.8134
141,59.9542,80.7606,36.1496
154,65.5507,79.8261,37.8134
155,65.5507,79.8261,37.8134
160,65.5507,79.8261,37.8134
173,65.5507,79.8261,37.8134
176,65.5507,79.8261,37.8134
178,65.5507,79.8261,37.8134
182,65.5507,79.8261,37.8134
183,65.5507,79.8261,37.8134
184,65.5507,79.8261,37.8134
185,65.5507,79.8261,37.8134
199,65.5507,79.8261,37.8134
201,77.8988,31.5793,28.3525
202,77.8988,31.5793,28.3525
204,65.5507,79.8261,37.8134
205,65.5507,79.8261,37.8134
208,67.7705,-48.796,44.1587
209,65.5507,79.8261,37.8134
210,65.5507,79.8261,37.8134
211,65.5507,79.8261,37.8134
212,65.5507,79.8261,37.8134
213,65.5507,79.8261,37.8134
215,65.5507,79.8261,37.8134
216,-12.6779,-84.7315,-68.6594
222,-3.62343,-80.3848,-66.8349
224,-3.06578,-81.471,-57.1106
225,65.786,-19.5176,29.5089
226,65.786,-19.5176,29.5089
227,65.786,-19.5176,29.5089
228,65.786,-19.5176,29.5089
233,65.5507,79.8261,37.8134
234,-1.87696,-80.7569,-57.4433
235,-3.06578,-81.471,-57.1106
252,-3.11349,-79.7681,-65.1574
253,13.4976,86.2586,39.7059
254,17.3888,81.3664,38.1131
255,-11.4717,-88.6055,-52.8655
280,77.8988,31.5793,28.3525
283,77.8988,31.5793,28.3525
288,77.8988,31.5793,28.3525
290,77.8988,31.5793,28.3525
291,77.8988,31.5793,28.3525
293,77.8988,31.5793,28.3525
294,73.2136,16.0164,24.8556
301,40.7362,61.1909,21.3692
302,40.7362,61.1909,21.3692
304,19.135,-38.2238,-23.3151
305,40.7362,61.1909,21.3692
306,31.2822,-11.2317,-48.1611
307,22.7899,-22.8682,-39.3244
308,20.2597,-24.9509,-35.7378
309,40.7362,61.1909,21.3692
311,40.7362,61.1909,21.3692
315,40.7362,61.1909,21.3692
317,37.0407,59.1509,20.8632
318,40.7362,61.1909,21.3692
319,40.7362,61.1909,21.3692
322,31.3917,-12.0764,-43.6462
323,23.8335,-28.8696,-34.7432
328,21.2993,-28.6576,-30.7477
329,19.135,-38.2238,-23.3151
330,40.7362,61.1909,21.3692
331,40.7362,61.1909,21.3692
334,19.0692,-38.5279,-26.4333
337,22.5152,-40.58,-26.001
338,40.7362,61.1909,21.3692
339,-27.5573,-79.588,-47.5254
340,22.3306,-37.3026,-26.8196
344,40.7362,61.1909,21.3692
346,24.7969,-24.3434,-36.4126
347,4.80166,73.0118,29.7832
349,40.7362,61.1909,21.3692
352,23.406,-31.8718,-32.3551
354,22.7899,-22.8682,-39.3244
355,20.2597,-24.9509,-35.7378
356,40.7362,61.1909,21.3692
357,40.7362,61.1909,21.3692
358,38.515,73.8715,18.7929
359,31.2822,-11.2317,-48.1611
372,40.7362,61.1909,21.3692
373,40.7362,61.1909,21.3692
374,40.7362,61.1909,21.3692
375,40.7362,61.1909,21.3692
380,40.7362,61.1909,21.3692
390,40.7362,61.1909,21.3692
401,40.7362,61.1909,21.3692
402,40.7362,61.1909,21.3692
404,40.7362,61.1909,21.3692
406,-54.1069,20.6711,52.4112
407,59.2601,81.9473,33.1358
409,59.2601,81.9473,33.1358
410,40.7362,61.1909,21.3692
415,40.7362,61.1909,21.3692
416,23.3697,48.3105,19.0398
430,40.7362,61.1909,21.3692
446,-0.0176128,-70.8275,-78.4047
450,40.7362,61.1909,21.3692
451,40.7362,61.1909,21.3692
453,40.7362,61.1909,21.3692
454,40.7362,61.1909,21.3692
455,40.7362,61.1909,21.3692
456,40.7362,61.1909,21.3692
457,40.7362,61.1909,21.3692
458,40.7362,61.1909,21.3692
459,40.7362,61.1909,21.3692
460,40.7362,61.1909,21.3692
461,40.7362,61.1909,21.3692
462,40.7362,61.1909,21.3692
463,40.7362,61.1909,21.3692
464,40.7362,61.1909,21.3692
465,40.7362,61.1909,21.3692
466,40.7362,61.1909,21.3692
467,40.7362,61.1909,21.3692
468,40.7362,61.1909,21.3692
469,29.3222,-80.2338,121.652
470,54.1096,3.56284,-124.547
471,29.3222,-80.2338,121.652
472,10.8917,30.0012,-42.9899
473,29.3222,-80.2338,121.652
474,3.65931,-6.62089,-33.0338
475,34.4734,48.4407,-35.8423
498,24.2469,-66.7394,-159.528
499,18.4038,-72.1738,-152.212
501,17.2011,5.51167,-79.6666
502,8.22508,17.987,-88.3989
503,24.0225,-21.1504,-38.9904
504,40.7362,61.1909,21.3692
505,40.7362,61.1909,21.3692
506,40.7362,61.1909,21.3692
508,24.1766,-18.3023,-41.3987
509,24.1766,-18.3023,-41.3987
511,13.8138,8.26177,-81.7101
514,-67.1095,-59.7019,20.295
517,17.0771,19.6149,-43.141
518,6.96629,-17.7913,-33.408
520,40.7362,61.1909,21.3692
521,40.7362,61.1909,21.3692
522,27.2,-15.7654,-39.6496
525,25.6645,-19.1678,-35.7945
526,40.7362,61.1909,21.3692
528,10.2651,-3.59709,-12.2965
529,10.6204,-18.9845,-31.8503
530,8.77759,-68.6439,-26.8487
531,12.7218,-31.9107,-27.1402
532,-72.7037,7.55006,8.3769
533,-0.0176128,-70.8275,-78.4047
534,17.8252,19.5521,-57.0332
538,22.9289,-24.4773,-37.8529
539,23.3209,-30.9127,-33.1069
540,40.7362,61.1909,21.3692
542,23.5544,-17.1235,-43.8574
543,24.0225,-21.1504,-38.9904
544,23.3688,-22.9698,-38.1863
545,23.0651,-30.0031,-33.4127
550,13.804,8.4709,-84.6465
551,40.7362,61.1909,21.3692
554,6.96629,-17.7913,-33.408
555,22.9332,-32.3034,-31.9329
556,24.0225,-21.1504,-38.9904
557,41.3088,60.1296,21.4564
558,37.2486,65.1157,21.421
559,37.2486,65.1157,21.421
560,37.2486,65.1157,21.421
563,28.1906,83.6032,38.9419
564,5.43376,-28.5217,-56.9268
565,34.4364,-0.683683,-31.9271
566,39.3162,40.625,-26.8817
567,5.22202,-22.4761,-50.1799
568,15.2807,8.95606,-75.8143
569,17.2011,5.51167,-79.6666
570,17.2011,5.51167,-79.6666
571,17.2011,5.51167,-79.6666
572,15.2807,8.95606,-75.8143
573,34.4734,48.4407,-35.8423
574,34.4734,48.4407,-35.8423
575,17.2011,5.51167,-79.6666
578,38.2267,48.9026,-30.2033
579,38.2267,48.9026,-30.2033
580,40.7362,61.1909,21.3692
590,40.7362,61.1909,21.3692
591,40.7362,61.1909,21.3692
601,40.7362,61.1909,21.3692
602,40.7362,61.1909,21.3692
603,30.6687,81.898,38.6072
604,30.4752,80.0287,34.5319
605,17.3315,22.1095,-91.7769
606,10.2651,-3.59709,-12.2965
607,-37.388,-81.03,-28.83
608,3.65931,-6.62089,-33.0338
609,10.8917,30.0012,-42.9899
612,40.7362,61.1909,21.3692
613,31.6314,73.3956,30.7537
614,8.63898,-50.5136,55.2307
