1,Indeterminate,Indeterminate,Indeterminate
2,15.2436,88.8658,6.62606
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-24.71,-57.26,8.4
10,25.77,-78.73,3.48
11,61.74,47.72,1.55
12,9.08,-124.54,5.33
28,24.06,-175.66,2.89
101,-61.1886,-71.7531,-23.7682
102,-38.4123,-82.6222,-18.7651
103,-61.1886,-71.7531,-23.7682
104,-61.1886,-71.7531,-23.7682
105,-76.5945,-71.0237,-29.2678
107,-48.9324,-68.863,-20.4371
108,-61.1886,-71.7531,-23.7682
109,-61.1886,-71.7531,-23.7682
110,-61.1886,-71.7531,-23.7682
111,-61.1886,-71.7531,-23.7682
112,-61.1886,-71.7531,-23.7682
113,-61.1886,-71.7531,-23.7682
114,-58.8988,-75.5563,-22.404
116,-61.1886,-71.7531,-23.7682
117,-58.8988,-75.5563,-22.404
118,-61.1886,-71.7531,-23.7682
120,-59.3256,-73.6258,-23.1125
121,-52.6435,-76.9528,-22.1409
122,-56.9408,-76.3637,-22.9307
123,-55.9556,-74.4747,-22.1269
124,-56.536,-73.0576,-22.018
130,-38.4123,-82.6222,-18.7651
131,78.4479,24.7742,27.2773
132,78.4479,24.7742,27.2773
133,-59.3256,-73.6258,-23.1125
134,-59.3256,-73.6258,-23.1125
135,-59.3256,-73.6258,-23.1125
140,-61.1886,-71.7531,-23.7682
141,-52.6435,-76.9528,-22.1409
154,-61.1886,-71.7531,-23.7682
155,-61.1886,-71.7531,-23.7682
160,-61.1886,-71.7531,-23.7682
173,-61.1886,-71.7531,-23.7682
176,-61.1886,-71.7531,-23.7682
178,-61.1886,-71.7531,-23.7682
182,-61.1886,-71.7531,-23.7682
183,-61.1886,-71.7531,-23.7682
184,-61.1886,-71.7531,-23.7682
185,-61.1886,-71.7531,-23.7682
199,-61.1886,-71.7531,-23.7682
201,79.6387,55.752,20.4636
202,79.6387,55.752,20.4636
204,-61.1886,-71.7531,-23.7682
205,-61.1886,-71.7531,-23.7682
208,59.8415,-86.1469,33.9383
209,-61.1886,-71.7531,-23.7682
210,-61.1886,-71.7531,-23.7682
211,-61.1886,-71.7531,-23.7682
212,-61.1886,-71.7531,-23.7682
213,-61.1886,-71.7531,-23.7682
215,-61.1886,-71.7531,-23.7682
216,-6.13527,-83.5876,-50.0787
222,6.7157,-79.7489,-49.8745
224,9.49404,-80.1448,-40.3063
225,65.0538,-29.6134,21.5662
226,65.0538,-29.6134,21.5662
227,65.0538,-29.6134,21.5662
228,65.0538,-29.6134,21.5662
231,-20.9147,84.9687,53.6607
233,-61.1886,-71.7531,-23.7682
234,11.1215,-79.4623,-40.9257
235,9.49404,-80.1448,-40.3063
237,1.5904,-86.4458,-34.236
252,7.80639,-78.8711,-48.3826
253,2.81527,85.7673,20.7467
254,10.9487,77.8167,18.7195
255,-2.73251,-87.7646,-34.2384
275,12.099,88.8526,38.327
280,79.6387,55.752,20.4636
283,79.6387,55.752,20.4636
288,79.6387,55.752,20.4636
290,79.6387,55.752,20.4636
291,79.6387,55.752,20.4636
293,79.6387,55.752,20.4636
294,77.2172,41.0924,19.8967
301,12.6468,74.9925,8.08501
302,12.6468,74.9925,8.08501
304,29.0729,-43.8973,-14.478
305,12.6468,74.9925,8.08501
306,38.9181,-8.21378,-40.7956
307,29.1041,-25.1748,-26.7524
308,25.928,-28.0553,-23.0119
309,12.6468,74.9925,8.08501
311,12.6468,74.9925,8.08501
315,12.6468,74.9925,8.08501
317,17.2737,69.3584,8.2934
318,12.6468,74.9925,8.08501
319,12.6468,74.9925,8.08501
322,39.8105,-8.50287,-36.2856
323,30.5464,-31.7181,-23.8139
328,28.454,-35.404,-18.2197
329,29.0729,-43.8973,-14.478
330,12.6468,74.9925,8.08501
331,12.6468,74.9925,8.08501
334,23.3539,-55.0344,-14.4935
337,28.6705,-60.566,-14.5609
338,12.6468,74.9925,8.08501
339,-14.3821,-73.6143,-33.8054
340,29.3126,-53.7145,-14.9986
344,12.6468,74.9925,8.08501
346,32.0559,-25.0283,-25.5749
347,13.7416,52.1177,29.907
349,12.6468,74.9925,8.08501
352,29.98,-34.9085,-22.1693
354,29.1041,-25.1748,-26.7524
355,25.928,-28.0553,-23.0119
356,12.6468,74.9925,8.08501
357,12.6468,74.9925,8.08501
358,43.6908,35.3887,19.1708
359,38.9181,-8.21378,-40.7956
372,12.6468,74.9925,8.08501
373,12.6468,74.9925,8.08501
374,12.6468,74.9925,8.08501
375,12.6468,74.9925,8.08501
380,12.6468,74.9925,8.08501
390,12.6468,74.9925,8.08501
401,12.6468,74.9925,8.08501
402,12.6468,74.9925,8.08501
404,12.6468,74.9925,8.08501
406,-63.4297,-1.32618,58.7576
407,-52.3417,-72.104,-19.9469
409,-52.3417,-72.104,-19.9469
410,12.6468,74.9925,8.08501
415,12.6468,74.9925,8.08501
416,-27.2373,43.5117,9.38045
430,12.6468,74.9925,8.08501
446,-6.71252,-77.7344,-71.8686
450,12.6468,74.9925,8.08501
451,12.6468,74.9925,8.08501
453,12.6468,74.9925,8.08501
454,12.6468,74.9925,8.08501
455,12.6468,74.9925,8.08501
456,12.6468,74.9925,8.08501
457,12.6468,74.9925,8.08501
458,12.6468,74.9925,8.08501
459,12.6468,74.9925,8.08501
460,12.6468,74.9925,8.08501
