1,Indeterminate,Indeterminate,Indeterminate
2,6.37586,61.3936,29.8626
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,62.5608,77.1114,40.5318
102,47.7773,78.3059,35.1021
103,59.4821,77.8122,39.1928
104,62.5608,77.1114,40.5318
105,70.9148,63.4475,45.7085
107,56.4987,83.69,36.6636
108,62.5608,77.1114,40.5318
109,62.5608,77.1114,40.5318
110,62.5608,77.1114,40.5318
111,59.6642,76.7636,43.192
112,65.5851,78.0928,44.912
113,65.5851,78.0928,44.912
114,60.6115,75.9114,39.3696
116,62.5608,77.1114,40.5318
117,60.6115,75.9114,39.3696
118,59.4821,77.8122,39.1928
120,61.2419,77.0684,39.9652
121,57.2571,78.547,39.059
122,59.5944,77.0603,39.8909
123,59.3157,78.064,38.9929
124,59.8214,78.3641,38.8244
130,47.7773,78.3059,35.1021
131,66.6086,35.7542,44.2622
132,66.6086,35.7542,44.2622
133,61.2419,77.0684,39.9652
134,61.2419,77.0684,39.9652
135,61.2419,77.0684,39.9652
140,62.5608,77.1114,40.5318
141,57.2571,78.547,39.059
154,62.5608,77.1114,40.5318
155,59.4821,77.8122,39.1928
160,62.5608,77.1114,40.5318
173,62.5608,77.1114,40.5318
176,62.5608,77.1114,40.5318
178,62.5608,77.1114,40.5318
182,62.5608,77.1114,40.5318
183,62.5608,77.1114,40.5318
184,62.5608,77.1114,40.5318
185,62.5608,77.1114,40.5318
199,62.5608,77.1114,40.5318
201,75.2117,41.3033,28.1314
202,75.2117,41.3033,28.1314
204,61.6983,78.5378,40.5942
205,62.5608,77.1114,40.5318
208,68.8661,-37.1135,44.9786
209,62.5608,77.1114,40.5318
210,61.6983,78.5378,40.5942
211,61.6983,78.5378,40.5942
212,61.6983,78.5378,40.5942
213,61.6983,78.5378,40.5942
215,62.5608,77.1114,40.5318
216,-10.6087,-83.8928,-79.3097
222,-3.00725,-79.3184,-77.7197
224,-2.47434,-80.013,-67.9701
225,65.5692,-11.7977,28.8821
226,65.5692,-11.7977,28.8821
227,65.5692,-11.7977,28.8821
228,65.5692,-11.7977,28.8821
233,62.5608,77.1114,40.5318
234,-1.51676,-79.3174,-68.3151
235,-2.47434,-80.013,-67.9701
252,-2.61844,-78.7113,-76.0554
253,-10.0542,-89.8773,-49.9796
254,12.8335,86.2562,47.9982
255,-9.03227,-86.5225,-63.4042
280,72.785,20.3127,26.3303
283,72.785,20.3127,26.3303
288,72.785,20.3127,26.3303
290,73.8969,27.0728,26.9021
291,72.785,20.3127,26.3303
293,75.1365,40.8,28.0247
294,75.6689,20.9655,28.1481
301,37.8658,63.4964,24.3923
302,37.8658,63.4964,24.3923
304,20.9756,-36.8479,-29.2612
305,37.8658,63.4964,24.3923
306,30.1344,-13.002,-53.9661
307,21.4462,-24.2032,-42.3228
308,19.0626,-26.3195,-38.7955
309,37.8658,63.4964,24.3923
311,37.8658,63.4964,24.3923
315,37.8658,63.4964,24.3923
317,35.2036,61.5901,24.1697
318,37.8658,63.4964,24.3923
319,37.8658,63.4964,24.3923
322,30.2203,-13.9428,-49.4717
323,22.4001,-29.8747,-37.823
328,19.9619,-29.9033,-33.8524
329,20.9756,-36.8479,-29.2612
330,37.8658,63.4964,24.3923
331,37.8658,63.4964,24.3923
334,18.0111,-38.9456,-29.6445
337,21.1161,-40.6863,-29.1892
338,37.8658,63.4964,24.3923
339,-23.0476,-80.1129,-57.526
340,20.9167,-37.7705,-29.9954
344,37.8658,63.4964,24.3923
346,23.2651,-25.6536,-39.4157
347,2.15208,77.7731,31.3322
349,37.8658,63.4964,24.3923
352,22.052,-33.544,-34.806
354,21.4462,-24.2032,-42.3228
355,19.0626,-26.3195,-38.7955
356,37.8658,63.4964,24.3923
357,37.7068,64.044,24.1677
358,27.1997,88.3242,19.2686
359,30.1344,-13.002,-53.9661
372,37.8658,63.4964,24.3923
373,37.8658,63.4964,24.3923
374,37.8658,63.4964,24.3923
375,37.8658,63.4964,24.3923
380,37.8658,63.4964,24.3923
390,37.8658,63.4964,24.3923
401,37.8658,63.4964,24.3923
402,37.8658,63.4964,24.3923
404,37.8658,63.4964,24.3923
406,-53.2697,26.8267,52.5058
407,56.0745,79.8759,35.7711
409,56.0745,79.8759,35.7711
410,37.8658,63.4964,24.3923
415,37.8658,63.4964,24.3923
416,22.6439,52.8286,21.9861
430,37.8658,63.4964,24.3923
446,1.48814,-66.33,-84.1225
450,37.8658,63.4964,24.3923
451,37.8658,63.4964,24.3923
453,37.8658,63.4964,24.3923
454,37.8658,63.4964,24.3923
455,37.8658,63.4964,24.3923
456,37.8658,63.4964,24.3923
457,37.8658,63.4964,24.3923
458,37.8658,63.4964,24.3923
459,37.8658,63.4964,24.3923
460,37.8658,63.4964,24.3923
461,37.8658,63.4964,24.3923
462,37.8658,63.4964,24.3923
463,37.8658,63.4964,24.3923
464,37.8658,63.4964,24.3923
465,37.8658,63.4964,24.3923
466,37.8658,63.4964,24.3923
467,37.8658,63.4964,24.3923
468,37.8658,63.4964,24.3923
469,27.2043,-78.0245,136.135
470,43.7816,4.99713,-128.786
471,27.2043,-78.0245,136.135
472,11.0899,30.5992,-49.462
473,27.2043,-78.0245,136.135
474,6.777,-0.784193,-38.1306
475,31.2476,51.2473,-37.593
498,22.8741,-65.7396,-144.482
499,16.1103,-70.5826,-137.751
501,14.5855,8.82181,-83.674
502,-1.63988,29.4324,-105.786
503,22.3055,-22.0801,-42.1733
504,37.8658,63.4964,24.3923
505,37.8658,63.4964,24.3923
506,37.8658,63.4964,24.3923
508,22.4696,-19.3715,-44.5324
509,22.4696,-19.3715,-44.5324
511,11.3255,11.2461,-86.0536
514,57.6569,86.0595,-16.9469
517,15.639,20.8975,-38.7779
518,2.12908,-20.3941,-29.9677
520,37.8658,63.4964,24.3923
521,37.8658,63.4964,24.3923
522,25.4865,-17.5731,-42.4567
525,23.9873,-20.9394,-38.695
526,37.8658,63.4964,24.3923
528,0.909523,-17.1948,-12.8543
529,5.94198,-22.0783,-28.3294
530,15.4987,-54.3985,-31.0413
531,11.9196,-32.4428,-30.5566
532,47.8174,-18.2608,-9.30981
533,1.48814,-66.33,-84.1225
534,16.5506,17.4899,-65.4543
538,21.5698,-25.7451,-40.8778
539,21.9168,-31.8042,-36.2169
540,37.8658,63.4964,24.3923
542,22.1625,-18.6679,-46.732
543,22.3055,-22.0801,-42.1733
544,21.7091,-23.7868,-41.405
545,22.7235,-27.9288,-39.011
550,10.4025,9.15074,-90.6901
551,37.8658,63.4964,24.3923
554,2.12908,-20.3941,-29.9677
555,18.8739,-36.7067,-32.7034
556,22.3055,-22.0801,-42.1733
557,37.8658,63.4964,24.3923
558,37.8658,63.4964,24.3923
559,37.8658,63.4964,24.3923
560,37.8658,63.4964,24.3923
563,27.716,83.056,42.2141
564,8.93007,-23.9081,-60.1589
565,32.9223,5.61847,-32.4272
566,34.8826,44.9748,-28.3594
567,8.43928,-16.9511,-53.6654
568,14.5855,8.82181,-83.674
569,14.5855,8.82181,-83.674
570,14.5855,8.82181,-83.674
571,14.5855,8.82181,-83.674
572,14.5855,8.82181,-83.674
573,31.2476,51.2473,-37.593
574,31.2476,51.2473,-37.593
575,14.5855,8.82181,-83.674
578,34.0924,52.0963,-31.8206
579,34.0924,52.0963,-31.8206
580,37.8658,63.4964,24.3923
590,37.8658,63.4964,24.3923
591,37.8658,63.4964,24.3923
601,37.8658,63.4964,24.3923
602,37.8658,63.4964,24.3923
603,29.957,81.3996,41.8632
604,29.6423,79.6895,37.7919
605,15.9427,20.782,-100.071
606,0.909523,-17.1948,-12.8543
607,-36.3171,-83.7558,-31.8818
608,6.777,-0.784193,-38.1306
609,11.0899,30.5992,-49.462
612,37.8658,63.4964,24.3923
613,30.4436,73.707,33.9892
614,8.83001,-47.4012,53.4983
615,31.2476,51.2473,-37.593
616,37.8658,63.4964,24.3923
617,28.3091,76.6389,37.9593
619,40.7819,67.4376,22.4473
621,40.7819,67.4376,22.4473
622,37.8658,63.4964,24.3923
623,37.8658,63.4964,24.3923
624,37.8658,63.4964,24.3923
625,34.8272,60.5797,26.1759
626,34.8272,60.5797,26.1759
627,34.8272,60.5797,26.1759
628,34.6163,64.8931,28.1411
629,35.4483,64.5692,27.3262
630,34.9273,64.7646,27.7307
631,35.4483,64.5692,27.3262
641,37.8658,63.4964,24.3923
646,8.83001,-47.4012,53.4983
647,31.2597,81.9955,37.8034
648,-40.1478,-87.7991,-39.252
649,28.6512,46.1276,20.806
653,13.8479,-23.7168,-69.9509
657,13.8179,-48.8203,55.8171
658,30.4436,73.707,33.9892
660,36.8192,65.2241,25.5765
662,22.6439,52.8286,21.9861
663,-17.9932,-68.7995,-121.304
667,22.204,46.2637,-30.3623
668,0.737865,-83.5037,89.6036
670,6.4072,68.905,-40.8846
673,31.2597,81.9955,37.8034
674,8.93007,-23.9081,-60.1589
675,31.2476,51.2473,-37.593
677,27.716,83.056,42.2141
678,8.93007,-23.9081,-60.1589
679,8.43928,-16.9511,-53.6654
680,8.43928,-16.9511,-53.6654
681,18.7756,73.5158,-41.8657
684,31.2476,51.2473,-37.593
686,31.3222,85.5197,38.9158
691,-15.0759,-30.884,53.7646
698,34.0924,52.0963,-31.8206
701,21.3477,-30.4215,-36.6188
702,21.9939,-24.9926,-32.8897
704,18.5016,-11.0154,-43.478
706,22.052,-33.544,-34.806
707,11.7906,-65.7345,-17.971
708,17.3138,-48.0212,-19.8175
709,22.9146,-30.7603,-36.4946
710,19.9348,-19.416,-40.1909
712,21.3477,-30.4215,-36.6188
713,21.3477,-30.4215,-36.6188
714,22.052,-33.544,-34.806
715,21.9168,-31.8042,-36.2169
716,21.9831,-32.6277,-35.5319
717,-15.7467,-13.812,-9.6899
718,22.052,-33.544,-34.806
720,20.9756,-36.8479,-29.2612
721,22.052,-33.544,-34.806
723,21.3477,-30.4215,-36.6188
