1,Indeterminate,Indeterminate,Indeterminate
2,7.83646,59.1569,41.0626
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,59.1334,75.9496,42.5682
102,44.7858,77.8643,37.689
103,20.1219,81.3792,34.4687
104,59.1334,75.9496,42.5682
105,67.411,63.742,47.3076
107,53.1905,82.1186,38.9616
108,59.1334,75.9496,42.5682
109,59.1334,75.9496,42.5682
110,59.1334,75.9496,42.5682
111,54.6223,75.6014,47.7425
112,47.7873,79.1611,43.5864
113,47.7873,79.1611,43.5864
114,57.1668,75.0772,41.4826
116,59.1334,75.9496,42.5682
117,57.1668,75.0772,41.4826
118,20.1219,81.3792,34.4687
120,57.8321,76.015,42.0564
121,54.0064,77.5512,41.3133
122,56.2618,76.106,42.048
123,55.9408,77.0186,41.1661
124,56.4107,77.2531,40.979
130,44.7858,77.8643,37.689
131,63.4317,40.3766,45.7075
132,63.4317,40.3766,45.7075
133,57.8321,76.015,42.0564
134,57.8321,76.015,42.0564
135,57.8321,76.015,42.0564
140,59.1334,75.9496,42.5682
141,54.0064,77.5512,41.3133
154,59.1334,75.9496,42.5682
155,20.1219,81.3792,34.4687
160,59.1334,75.9496,42.5682
173,59.1334,75.9496,42.5682
176,59.1334,75.9496,42.5682
178,59.1334,75.9496,42.5682
182,59.1334,75.9496,42.5682
183,59.1334,75.9496,42.5682
184,59.1334,75.9496,42.5682
185,59.1334,75.9496,42.5682
199,59.1334,75.9496,42.5682
201,71.1005,60.3191,26.5833
202,71.1005,60.3191,26.5833
204,49.3631,87.8935,44.6007
205,55.1667,81.3888,43.0624
208,72.271,-15.9688,43.356
209,55.1667,81.3888,43.0624
210,49.3631,87.8935,44.6007
211,49.3631,87.8935,44.6007
212,49.3631,87.8935,44.6007
213,49.3631,87.8935,44.6007
215,59.1182,75.9717,42.55
216,-6.55429,-82.4747,-93.2665
222,-0.426882,-77.6632,-92.2791
224,0.172066,-77.8019,-82.5113
225,66.7273,1.05249,26.3567
226,66.7273,1.05249,26.3567
227,66.7273,1.05249,26.3567
228,66.7273,1.05249,26.3567
233,59.1334,75.9496,42.5682
234,0.900776,-77.131,-82.9159
235,0.172066,-77.8019,-82.5113
