1,Indeterminate,Indeterminate,Indeterminate
2,8.72523,65.9651,25.2603
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,63.3035,77.0695,40.1767
102,48.4589,78.1619,34.6346
103,61.4787,77.4931,39.3447
104,63.3035,77.0695,40.1767
105,71.6286,62.9683,45.4463
107,57.2438,83.7692,36.2504
108,63.3035,77.0695,40.1767
109,63.3035,77.0695,40.1767
110,63.3035,77.0695,40.1767
111,60.773,76.7768,42.4014
112,65.5375,77.7989,43.1979
113,65.5375,77.7989,43.1979
114,61.3589,75.802,39.0005
116,63.3035,77.0695,40.1767
117,61.3589,75.802,39.0005
118,61.4787,77.4931,39.3447
120,61.9832,77.0094,39.5993
121,57.9754,78.5012,38.6589
122,60.3223,76.9919,39.5117
123,60.0557,78.0133,38.6098
124,60.5689,78.3235,38.445
130,48.4589,78.1619,34.6346
131,67.1767,34.3934,44.0496
132,67.1767,34.3934,44.0496
133,61.9832,77.0094,39.5993
134,61.9832,77.0094,39.5993
135,61.9832,77.0094,39.5993
140,63.3035,77.0695,40.1767
141,57.9754,78.5012,38.6589
154,63.3035,77.0695,40.1767
155,61.4787,77.4931,39.3447
160,63.3035,77.0695,40.1767
173,63.3035,77.0695,40.1767
176,63.3035,77.0695,40.1767
178,63.3035,77.0695,40.1767
182,63.3035,77.0695,40.1767
183,63.3035,77.0695,40.1767
184,63.3035,77.0695,40.1767
185,63.3035,77.0695,40.1767
199,63.3035,77.0695,40.1767
201,75.6201,36.2734,28.3143
202,75.6201,36.2734,28.3143
204,63.3035,77.0695,40.1767
205,63.3035,77.0695,40.1767
208,68.5738,-39.1972,45.0387
209,63.3035,77.0695,40.1767
210,63.3035,77.0695,40.1767
211,63.3035,77.0695,40.1767
212,63.3035,77.0695,40.1767
213,63.3035,77.0695,40.1767
215,63.3035,77.0695,40.1767
216,-11.1997,-84.0878,-77.1896
222,-3.33771,-79.5555,-75.5162
224,-2.82087,-80.3422,-65.7718
225,65.0233,-14.091,29.2663
226,65.0233,-14.091,29.2663
227,65.0233,-14.091,29.2663
228,65.0233,-14.091,29.2663
233,63.3035,77.0695,40.1767
234,-1.82115,-79.6423,-66.109
235,-2.82087,-80.3422,-65.7718
252,-2.93006,-78.95,-73.846
253,10.9338,89.3288,47.94
254,13.9032,85.2846,46.0455
255,-9.71351,-86.9759,-61.3071
280,73.8499,21.4328,27.0736
283,73.8499,21.4328,27.0736
288,73.8499,21.4328,27.0736
290,74.5673,26.0638,27.4579
291,73.8499,21.4328,27.0736
293,75.5633,35.9357,28.244
294,75.8672,20.0359,27.8395
301,38.7196,62.6328,23.9737
302,38.7196,62.6328,23.9737
304,20.3847,-37.2983,-27.8515
305,38.7196,62.6328,23.9737
306,30.2703,-12.7078,-52.5347
307,21.6206,-23.906,-41.5794
308,19.1887,-26.02,-38.0433
309,38.7196,62.6328,23.9737
311,38.7196,62.6328,23.9737
315,38.7196,62.6328,23.9737
317,35.8853,60.7298,23.6958
318,38.7196,62.6328,23.9737
319,38.7196,62.6328,23.9737
322,30.3513,-13.645,-48.0368
323,22.5757,-29.6581,-37.0626
328,20.0954,-29.6415,-33.0899
329,20.3847,-37.2983,-27.8515
330,38.7196,62.6328,23.9737
331,38.7196,62.6328,23.9737
334,18.0526,-38.8704,-28.8663
337,21.23,-40.6794,-28.412
338,38.7196,62.6328,23.9737
339,-24.099,-80.1438,-55.5466
340,21.0405,-37.6851,-29.2197
344,38.7196,62.6328,23.9737
346,23.472,-25.3678,-38.6691
347,2.91831,76.7302,30.9788
349,38.7196,62.6328,23.9737
352,22.1984,-33.211,-34.1708
354,21.6206,-23.906,-41.5794
355,19.1887,-26.02,-38.0433
