1,Indeterminate,Indeterminate,Indeterminate
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,49.1865,48.1968,60.3847
102,39.6194,55.0625,57.2962
103,16.9972,66.5156,55.5504
104,49.6157,49.7616,59.3681
105,53.6155,37.8928,64.1941
107,45.7586,53.8205,57.13
108,49.1865,48.1968,60.3847
109,49.1865,48.1968,60.3847
110,49.1865,48.1968,60.3847
111,47.3109,52.2546,67.9167
112,39.2838,58.2325,62.5854
113,39.2838,58.2325,62.5854
114,47.5366,48.7251,59.7321
116,49.1865,48.1968,60.3847
117,47.5366,48.7251,59.7321
118,16.9972,66.5156,55.5504
120,48.2732,48.902,60.0901
121,46.0611,51.5964,59.7624
122,47.3535,49.8122,60.301
123,47.0697,50.2858,59.4194
124,47.3337,50.1131,59.1541
131,48.1051,18.0196,50.1732
132,48.1051,18.0196,50.1732
133,48.2732,48.902,60.0901
134,48.2732,48.902,60.0901
135,48.2732,48.902,60.0901
140,49.2547,-15.6234,35.1566
141,46.0611,51.5964,59.7624
154,49.1865,48.1968,60.3847
155,16.9972,66.5156,55.5504
160,49.1865,48.1968,60.3847
173,49.1865,48.1968,60.3847
176,49.1865,48.1968,60.3847
178,49.1865,48.1968,60.3847
182,49.1865,48.1968,60.3847
183,49.1865,48.1968,60.3847
184,49.1865,48.1968,60.3847
185,49.1865,48.1968,60.3847
199,49.1865,48.1968,60.3847
201,48.1847,57.7551,29.8917
202,48.1847,57.7551,29.8917
204,-24.5138,-86.7867,-80.2917
205,-16.9062,-79.7894,-90.3667
209,-16.9062,-79.7894,-90.3667
210,-24.5138,-86.7867,-80.2917
211,-24.5138,-86.7867,-80.2917
212,-24.5138,-86.7867,-80.2917
213,-24.5138,-86.7867,-80.2917
215,47.4074,53.0248,56.2174
222,0.789551,-73.214,-135.169
225,47.1577,29.8596,27.9553
226,47.1577,29.8596,27.9553
227,47.1577,29.8596,27.9553
228,47.1577,29.8596,27.9553
233,47.5219,53.5932,55.5576
280,34.9091,28.0337,23.1715
283,34.9091,28.0337,23.1715
288,34.9091,28.0337,23.1715
290,41.4881,39.186,24.9782
291,34.9091,28.0337,23.1715
293,47.748,57.2814,29.5627
301,27.0087,50.6401,47.6949
302,27.0087,50.6401,47.6949
304,6.75546,-66.2849,-36.9991
305,27.0087,50.6401,47.6949
306,19.7483,-34.1357,-52.2928
307,17.9885,-40.3389,-49.2337
308,18.2933,-38.4019,-50.6066
309,27.0087,50.6401,47.6949
311,27.0087,50.6401,47.6949
315,27.0087,50.6401,47.6949
317,27.6837,48.9663,49.3028
318,27.0087,50.6401,47.6949
319,27.0087,50.6401,47.6949
322,19.4476,-37.0981,-48.4182
323,19.0842,-46.0347,-46.3218
328,19.4423,-42.2409,-46.1993
329,6.75546,-66.2849,-36.9991
330,26.9185,50.4836,48.2693
331,27.0087,50.6401,47.6949
334,20.6932,-59.9807,-39.1069
337,23.0277,-61.5394,-39.158
338,24.1049,58.3179,38.9518
339,-10.7644,-77.9095,-111.806
340,22.8831,-58.9975,-39.4788
344,27.0087,50.6401,47.6949
346,19.6352,-42.5854,-46.7525
347,-4.32439,77.7485,44.5868
349,27.0087,50.6401,47.6949
352,5.8169,-66.9275,-38.0744
354,7.24877,-52.2922,-41.7169
355,18.2933,-38.4019,-50.6066
356,27.0087,50.6401,47.6949
357,11.9159,62.8736,32.6107
358,23.8595,61.6357,41.3001
