1,Indeterminate,Indeterminate,Indeterminate
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,56.3188,47.5838,56.8287
102,46.3418,55.0744,52.4869
103,20.9504,66.7712,48.5211
104,56.8635,49.4334,55.7981
105,60.5642,35.3744,61.5595
107,52.9724,53.9816,53.0014
108,56.3188,47.5838,56.8287
109,56.3188,47.5838,56.8287
110,56.3188,47.5838,56.8287
111,53.4966,53.1427,63.941
112,45.2779,59.2062,57.5885
113,45.2779,59.2062,57.5885
114,54.6475,48.077,55.9853
116,56.3188,47.5838,56.8287
117,54.6475,48.077,55.9853
118,20.9504,66.7712,48.5211
120,55.381,48.3762,56.4093
121,53.0307,51.5286,55.7361
122,54.3727,49.4733,56.4824
123,54.1643,49.9422,55.5572
124,54.4772,49.7139,55.329
131,50.6752,27.7598,52.8533
132,50.6752,27.7598,52.8533
133,55.381,48.3762,56.4093
134,55.381,48.3762,56.4093
135,55.381,48.3762,56.4093
140,64.4701,11.2709,37.9209
141,53.0307,51.5286,55.7361
154,56.3188,47.5838,56.8287
155,20.9504,66.7712,48.5211
160,56.3188,47.5838,56.8287
173,56.3188,47.5838,56.8287
176,56.3188,47.5838,56.8287
178,56.3188,47.5838,56.8287
182,56.3188,47.5838,56.8287
183,56.3188,47.5838,56.8287
184,56.3188,47.5838,56.8287
185,56.3188,47.5838,56.8287
199,56.3188,47.5838,56.8287
201,62.3439,52.1094,26.598
202,62.3439,52.1094,26.598
204,-25.6601,-82.9459,-73.9179
205,-16.9886,-76.6171,-83.8036
209,-16.9886,-76.6171,-83.8036
210,-25.6601,-82.9459,-73.9179
211,-25.6601,-82.9459,-73.9179
212,-25.6601,-82.9459,-73.9179
213,-25.6601,-82.9459,-73.9179
215,54.8617,53.01,52.3038
222,2.67367,-72.0399,-128.46
225,58.2347,9.97574,26.2222
226,58.2347,9.97574,26.2222
227,58.2347,9.97574,26.2222
228,58.2347,9.97574,26.2222
233,55.0589,53.6576,51.6402
280,46.2691,6.84965,20.9147
283,46.2691,6.84965,20.9147
288,46.2691,6.84965,20.9147
290,55.0216,21.396,22.2028
291,46.2691,6.84965,20.9147
293,62.0012,51.2088,26.2467
301,33.8256,48.0574,42.0736
302,33.8256,48.0574,42.0736
304,9.44966,-57.771,-31.0974
305,33.8256,48.0574,42.0736
306,23.6013,-25.7633,-49.9616
307,21.9365,-31.8166,-46.1592
308,21.2897,-31.8239,-45.4868
309,33.8256,48.0574,42.0736
311,33.8256,48.0574,42.0736
315,33.8256,48.0574,42.0736
317,34.4073,46.2908,43.8218
318,33.8256,48.0574,42.0736
319,33.8256,48.0574,42.0736
322,23.3884,-28.1146,-45.7635
323,23.0979,-37.6248,-42.2479
328,22.5939,-35.381,-40.7558
329,9.44966,-57.771,-31.0974
330,33.6525,47.9417,42.646
331,33.8256,48.0574,42.0736
334,24.0237,-54.9928,-32.3719
337,26.7803,-57.0013,-32.3873
338,32.8595,52.1108,36.8442
339,-9.56501,-75.5902,-105.383
340,26.6444,-53.9304,-32.8491
344,33.8256,48.0574,42.0736
346,23.7756,-33.6399,-43.4506
347,-4.19681,78.1145,36.7537
349,33.8256,48.0574,42.0736
352,8.31109,-58.7901,-32.1
354,10.3591,-43.1343,-37.2618
355,21.2897,-31.8239,-45.4868
356,33.8256,48.0574,42.0736
357,19.9708,55.879,27.2854
358,30.8616,60.5838,34.9516
359,23.6013,-25.7633,-49.9616
