1,Indeterminate,Indeterminate,Indeterminate
2,20.2606,-45.1225,-5.34699
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-38.7449,163.868,2.06663
9,-31.0521,-69.5981,4.83066
10,16.1791,65.7783,0.715886
11,64.4013,43.0926,1.22096
12,0.300854,-119.236,5.87654
28,18.9643,-152.833,3.33508
101,-58.0064,-47.8111,-12.3478
102,-46.2086,-61.5143,-10.9548
103,-58.0064,-47.8111,-12.3478
104,-58.0064,-47.8111,-12.3478
105,-78.0217,-5.98622,-18.5939
107,-50.1531,-49.3045,-11.1813
108,-58.0064,-47.8111,-12.3478
109,-58.0064,-47.8111,-12.3478
110,-58.0064,-47.8111,-12.3478
111,-58.0064,-47.8111,-12.3478
112,-58.0064,-47.8111,-12.3478
113,-58.0064,-47.8111,-12.3478
114,-51.9939,-53.2322,-10.5409
116,-58.0064,-47.8111,-12.3478
117,-51.9939,-53.2322,-10.5409
118,-58.0064,-47.8111,-12.3478
120,-56.9747,-49.6187,-12.0529
121,-63.8263,-61.2834,-15.8612
122,-59.9142,-56.4848,-13.7607
123,-55.1597,-52.9429,-12.2147
124,-51.364,-50.5936,-10.9926
127,8.29513,73.2428,1.65572
128,-12.2651,82.7222,1.56504
129,0.875679,67.3969,1.5247
130,-46.2086,-61.5143,-10.9548
131,72.6879,-55.4726,17.6782
132,72.6879,-55.4726,17.6782
133,-56.9747,-49.6187,-12.0529
134,-56.9747,-49.6187,-12.0529
135,-56.9747,-49.6187,-12.0529
140,-58.0064,-47.8111,-12.3478
141,-63.8263,-61.2834,-15.8612
154,-58.0064,-47.8111,-12.3478
155,-58.0064,-47.8111,-12.3478
160,-58.0064,-47.8111,-12.3478
173,-58.0064,-47.8111,-12.3478
176,-58.0064,-47.8111,-12.3478
178,-58.0064,-47.8111,-12.3478
182,-58.0064,-47.8111,-12.3478
183,-58.0064,-47.8111,-12.3478
184,-58.0064,-47.8111,-12.3478
185,-58.0064,-47.8111,-12.3478
199,-58.0064,-47.8111,-12.3478
201,83.1856,-43.1111,12.5351
202,83.1856,-43.1111,12.5351
204,-58.0064,-47.8111,-12.3478
205,-58.0064,-47.8111,-12.3478
208,-40.05,83.5105,-30.3286
209,-58.0064,-47.8111,-12.3478
210,-58.0064,-47.8111,-12.3478
211,-58.0064,-47.8111,-12.3478
212,-58.0064,-47.8111,-12.3478
213,-58.0064,-47.8111,-12.3478
215,-58.0064,-47.8111,-12.3478
216,-58.0064,-47.8111,-12.3478
222,-32.4833,-50.9271,-1.97716
224,-7.95453,21.8403,-1.93863
225,47.8781,-54.2678,16.3535
226,47.8781,-54.2678,16.3535
227,47.8781,-54.2678,16.3535
228,47.8781,-54.2678,16.3535
229,10.1802,-75.4254,41.4413
230,7.94084,-79.4856,-40.1771
231,-7.95453,21.8403,-1.93863
233,-58.0064,-47.8111,-12.3478
234,28.658,10.7421,-2.19035
235,-7.95453,21.8403,-1.93863
236,22.4538,-46.7495,-7.51027
237,28.8955,-78.8888,11.6845
252,-10.3654,18.6564,-1.96754
253,19.2372,-76.9015,25.4779
254,23.164,-75.2997,29.3704
255,38.97,-80.2666,13.1942
274,-76.8364,-20.7247,-12.2827
275,-76.8364,-20.7247,-12.2827
280,83.1856,-43.1111,12.5351
283,83.1856,-43.1111,12.5351
288,83.1856,-43.1111,12.5351
290,83.1856,-43.1111,12.5351
291,83.1856,-43.1111,12.5351
293,83.1856,-43.1111,12.5351
294,83.1856,-43.1111,12.5351
301,-9.95635,62.0016,1.27344
302,-9.95635,62.0016,1.27344
304,37.0037,-40.0987,-3.41806
305,-9.95635,62.0016,1.27344
306,43.8385,5.00825,-32.0519
307,33.3085,-21.1412,-11.8308
308,30.8619,-19.5783,-11.2446
309,-9.95635,62.0016,1.27344
311,-9.95635,62.0016,1.27344
315,-9.95635,62.0016,1.27344
317,-3.28934,66.4658,1.25024
318,-9.95635,62.0016,1.27344
319,-9.95635,62.0016,1.27344
322,45.1844,7.28565,-27.6321
323,34.4217,-19.6592,-12.8009
328,40.1592,-35.7689,-6.39276
329,37.0037,-40.0987,-3.41806
330,-9.95635,62.0016,1.27344
331,-9.95635,62.0016,1.27344
334,-9.43151,74.6957,4.66325
337,-19.1542,61.4802,5.7935
338,-9.95635,62.0016,1.27344
339,-54.5782,-49.2389,-7.06317
340,-28.6355,74.0133,4.97723
344,-9.95635,62.0016,1.27344
346,35.4961,-11.5247,-13.693
347,28.325,34.1807,33.3684
349,-9.95635,62.0016,1.27344
352,33.7077,-24.2942,-10.9816
354,33.3085,-21.1412,-11.8308
355,30.8619,-19.5783,-11.2446
356,-9.95635,62.0016,1.27344
357,-9.95635,62.0016,1.27344
358,48.6325,2.37573,25.8266
359,43.8385,5.00825,-32.0519
372,-9.95635,62.0016,1.27344
373,-9.95635,62.0016,1.27344
374,-9.95635,62.0016,1.27344
375,-9.95635,62.0016,1.27344
380,-9.95635,62.0016,1.27344
390,-9.95635,62.0016,1.27344
401,-9.95635,62.0016,1.27344
402,-9.95635,62.0016,1.27344
404,-9.95635,62.0016,1.27344
406,-61.3807,-15.0545,57.3139
407,-58.0064,-47.8111,-12.3478
409,-58.0064,-47.8111,-12.3478
410,-9.95635,62.0016,1.27344
413,-61.4351,-12.5661,81.2766
415,-9.95635,62.0016,1.27344
416,-50.3818,-10.5294,7.8123
430,-9.95635,62.0016,1.27344
446,-10.6374,-81.9914,-66.8085
450,-9.95635,62.0016,1.27344
451,-9.95635,62.0016,1.27344
453,-9.95635,62.0016,1.27344
454,-9.95635,62.0016,1.27344
455,-9.95635,62.0016,1.27344
456,-9.95635,62.0016,1.27344
457,-9.95635,62.0016,1.27344
458,-9.95635,62.0016,1.27344
459,-9.95635,62.0016,1.27344
460,-9.95635,62.0016,1.27344
461,-9.95635,62.0016,1.27344
462,-9.95635,62.0016,1.27344
463,-9.95635,62.0016,1.27344
464,-9.95635,62.0016,1.27344
465,-9.95635,62.0016,1.27344
466,-9.95635,62.0016,1.27344
467,-9.95635,62.0016,1.27344
468,-9.95635,62.0016,1.27344
469,65.545,-76.0742,32.732
470,71.0413,69.4146,-76.3406
471,59.7726,-78.2404,41.0368
472,-23.8139,32.9615,-27.0985
473,59.7726,-78.2404,41.0368
474,-30.3227,-4.486,-27.5357
475,18.0603,36.9912,-29.3213
498,22.3822,-68.2143,-253.498
499,22.1901,-74.7453,-248.322
501,24.1818,17.5777,-34.7523
502,24.1818,17.5777,-34.7523
503,34.4207,-5.68926,-17.6506
504,-9.95635,62.0016,1.27344
505,-9.95635,62.0016,1.27344
506,-9.95635,62.0016,1.27344
508,34.0871,-1.85048,-20.4597
509,34.0871,-1.85048,-20.4597
511,19.0724,24.3922,-37.8442
514,49.0712,63.5239,-5.46692
517,25.9965,31.6208,-34.9525
518,11.2823,-17.5131,-21.0466
520,-9.95635,62.0016,1.27344
521,-9.95635,62.0016,1.27344
522,46.7224,-4.93398,-11.7906
525,46.7224,-4.93398,-11.7906
526,-9.95635,62.0016,1.27344
528,-14.7992,-53.4409,9.19322
529,17.2494,-20.0429,-19.6727
530,32.5556,-53.0172,45.2279
531,33.1369,-9.02751,-16.5462
532,-44.9299,-26.6475,11.6616
533,-10.6374,-81.9914,-66.8085
534,1.31054,-76.8194,52.6896
538,33.7077,-24.2942,-10.9816
539,33.7077,-24.2942,-10.9816
540,-9.95635,62.0016,1.27344
542,34.4207,-5.68926,-17.6506
543,34.4207,-5.68926,-17.6506
544,33.1369,-9.02751,-16.5462
545,33.7077,-24.2942,-10.9816
550,19.0724,24.3922,-37.8442
551,-9.95635,62.0016,1.27344
554,11.2823,-17.5131,-21.0466
555,33.7077,-24.2942,-10.9816
556,34.4207,-5.68926,-17.6506
557,41.7476,-18.7897,12.5896
558,26.401,22.3474,8.09594
559,26.401,22.3474,8.09594
560,35.6047,-36.5223,-10.3668
563,-7.5958,-87.5264,-20.3726
564,-13.6724,-27.061,-50.8308
565,12.8124,-9.21604,-31.9837
566,16.9059,22.2542,-21.5297
567,-14.5431,-24.6286,-46.3661
568,6.66817,79.0643,-49.4497
569,24.1818,17.5777,-34.7523
570,24.1818,17.5777,-34.7523
571,24.1818,17.5777,-34.7523
572,6.66817,79.0643,-49.4497
573,18.0603,36.9912,-29.3213
574,18.0603,36.9912,-29.3213
575,24.1818,17.5777,-34.7523
578,18.7172,35.1414,-26.1878
579,18.7924,34.925,-25.8791
580,-9.95635,62.0016,1.27344
590,-9.95635,62.0016,1.27344
591,-9.95635,62.0016,1.27344
601,-9.95635,62.0016,1.27344
602,-9.95635,62.0016,1.27344
603,-11.6738,-88.2246,-20.7583
604,-7.75316,-88.5635,-16.7564
605,21.2195,80.3675,-67.9956
606,25.4867,-17.591,-12.2896
607,-6.09409,-48.4563,-14.8875
608,-30.3227,-4.486,-27.5357
609,-23.8139,32.9615,-27.0985
610,-8.93606,57.4921,-26.3869
611,-23.8139,32.9615,-27.0985
