1,Indeterminate,Indeterminate,Indeterminate
2,36.0205,-30.1157,-5.13768
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-38.7462,163.788,1.758
9,-34.3934,-79.4613,3.3836
10,1.8572,77.4259,1.46893
11,65.1162,41.5454,0.826
12,-4.03374,-116.832,7.09705
28,17.1205,-147.001,1.92172
101,-48.9968,-48.1065,-7.03534
102,-48.9968,-48.1065,-7.03534
103,-48.9968,-48.1065,-7.03534
104,-48.9968,-48.1065,-7.03534
105,-76.8327,21.1763,-13.332
107,-48.9968,-48.1065,-7.03534
108,-48.9968,-48.1065,-7.03534
109,-48.9968,-48.1065,-7.03534
110,-48.9968,-48.1065,-7.03534
111,-48.9968,-48.1065,-7.03534
112,-48.9968,-48.1065,-7.03534
113,-48.9968,-48.1065,-7.03534
114,-48.9968,-48.1065,-7.03534
116,-48.9968,-48.1065,-7.03534
117,-48.9968,-48.1065,-7.03534
118,-48.9968,-48.1065,-7.03534
120,-48.9968,-48.1065,-7.03534
121,-48.9968,-48.1065,-7.03534
122,-48.9968,-48.1065,-7.03534
123,-48.9968,-48.1065,-7.03534
124,-48.9968,-48.1065,-7.03534
127,36.0069,-43.4207,-2.39934
128,36.0069,-43.4207,-2.39934
129,36.0069,-43.4207,-2.39934
130,-48.9968,-48.1065,-7.03534
131,58.4767,-58.3263,13.7425
132,58.4767,-58.3263,13.7425
133,-48.9968,-48.1065,-7.03534
134,-48.9968,-48.1065,-7.03534
135,-48.9968,-48.1065,-7.03534
140,-48.9968,-48.1065,-7.03534
141,-48.9968,-48.1065,-7.03534
154,-48.9968,-48.1065,-7.03534
155,-48.9968,-48.1065,-7.03534
160,-48.9968,-48.1065,-7.03534
173,-48.9968,-48.1065,-7.03534
176,-48.9968,-48.1065,-7.03534
178,-48.9968,-48.1065,-7.03534
182,-48.9968,-48.1065,-7.03534
183,-48.9968,-48.1065,-7.03534
184,-48.9968,-48.1065,-7.03534
185,-48.9968,-48.1065,-7.03534
199,-48.9968,-48.1065,-7.03534
201,83.1135,-57.947,7.0086
202,83.1135,-57.947,7.0086
204,-48.9968,-48.1065,-7.03534
205,-48.9968,-48.1065,-7.03534
208,-29.8112,83.6945,-28.472
209,-48.9968,-48.1065,-7.03534
210,-48.9968,-48.1065,-7.03534
211,-48.9968,-48.1065,-7.03534
212,-48.9968,-48.1065,-7.03534
213,-48.9968,-48.1065,-7.03534
215,-48.9968,-48.1065,-7.03534
216,-48.9968,-48.1065,-7.03534
222,-6.14026,-57.5233,-3.93192
224,-29.0501,58.1949,-2.52737
225,32.8826,-58.6847,12.3154
226,32.8826,-58.6847,12.3154
227,32.8826,-58.6847,12.3154
228,32.8826,-58.6847,12.3154
229,10.5854,-75.0311,38.2874
230,6.71857,-79.5989,-38.8219
231,-29.0501,58.1949,-2.52737
233,-48.9968,-48.1065,-7.03534
234,-29.0501,58.1949,-2.52737
235,-29.0501,58.1949,-2.52737
236,6.3153,-40.2861,-5.42839
237,-17.1505,71.431,-2.42036
252,-29.0501,58.1949,-2.52737
253,-49.9536,70.4572,-3.62483
254,-49.9536,70.4572,-3.62483
255,-49.9536,70.4572,-3.62483
274,-48.9968,-48.1065,-7.03534
275,-48.9968,-48.1065,-7.03534
280,83.1135,-57.947,7.0086
283,83.1135,-57.947,7.0086
288,83.1135,-57.947,7.0086
290,83.1135,-57.947,7.0086
291,83.1135,-57.947,7.0086
293,83.1135,-57.947,7.0086
294,83.1135,-57.947,7.0086
301,36.0069,-43.4207,-2.39934
302,36.0069,-43.4207,-2.39934
304,-8.60876,84.1279,1.05746
305,36.0069,-43.4207,-2.39934
306,44.6537,6.85286,-24.8616
307,29.4,-27.5,-7.02
308,29.0022,-27.2659,-6.9612
309,36.0069,-43.4207,-2.39934
311,36.0069,-43.4207,-2.39934
315,36.0069,-43.4207,-2.39934
317,32.6666,-52.0721,-2.11225
318,36.0069,-43.4207,-2.39934
319,36.0069,-43.4207,-2.39934
322,46.3621,9.76942,-21.1957
323,31.5645,-20.381,-8.79939
328,34.0834,-46.5308,-4.32857
329,-8.60876,84.1279,1.05746
330,36.0069,-43.4207,-2.39934
331,36.0069,-43.4207,-2.39934
334,10.9337,57.5375,5.08691
337,-1.52669,48.587,6.16423
338,36.0069,-43.4207,-2.39934
339,-34.2065,-52.2891,-5.19004
340,-7.80329,56.1986,4.856
344,36.0069,-43.4207,-2.39934
346,28.7986,-21.248,-6.64678
347,32.2981,29.8428,39.7802
349,36.0069,-43.4207,-2.39934
352,29.4,-27.5,-7.02
354,29.4,-27.5,-7.02
355,29.0022,-27.2659,-6.9612
356,36.0069,-43.4207,-2.39934
357,36.0069,-43.4207,-2.39934
358,47.3963,0.902562,33.0126
