1,Indeterminate,Indeterminate,Indeterminate
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,55.7826,47.6354,57.0508
102,45.8229,55.0714,52.8024
103,20.6282,66.7481,49.0114
104,56.3179,49.4604,56.0207
105,60.0526,35.5932,61.7153
107,52.4225,53.9657,53.2648
108,55.7826,47.6354,57.0508
109,55.7826,47.6354,57.0508
110,55.7826,47.6354,57.0508
111,53.032,53.0658,64.1981
112,44.8174,59.123,57.9207
113,44.8174,59.123,57.9207
114,54.1109,48.1313,56.2214
116,55.7826,47.6354,57.0508
117,54.1109,48.1313,56.2214
118,20.6282,66.7481,49.0114
120,54.8453,48.42,56.6407
121,52.502,51.5325,55.9932
122,53.8426,49.5007,56.7241
123,53.6276,49.9701,55.8018
124,53.9369,49.7467,55.5707
131,50.2508,27.7802,52.3133
132,50.2508,27.7802,52.3133
133,54.8453,48.42,56.6407
134,54.8453,48.42,56.6407
135,54.8453,48.42,56.6407
140,63.7843,9.02411,37.6214
141,52.502,51.5325,55.9932
154,55.7826,47.6354,57.0508
155,20.6282,66.7481,49.0114
160,55.7826,47.6354,57.0508
173,55.7826,47.6354,57.0508
176,55.7826,47.6354,57.0508
178,55.7826,47.6354,57.0508
182,55.7826,47.6354,57.0508
183,55.7826,47.6354,57.0508
184,55.7826,47.6354,57.0508
185,55.7826,47.6354,57.0508
199,55.7826,47.6354,57.0508
201,61.2359,52.711,26.7679
202,61.2359,52.711,26.7679
204,-25.5728,-83.2424,-74.3611
205,-16.9828,-76.8606,-84.2622
209,-16.9828,-76.8606,-84.2622
210,-25.5728,-83.2424,-74.3611
211,-25.5728,-83.2424,-74.3611
212,-25.5728,-83.2424,-74.3611
213,-25.5728,-83.2424,-74.3611
215,54.295,53.0095,52.5505
222,2.538,-72.1284,-128.935
225,57.5249,11.8339,26.2713
226,57.5249,11.8339,26.2713
227,57.5249,11.8339,26.2713
228,57.5249,11.8339,26.2713
233,54.4855,53.6501,51.8867
280,45.5298,8.74491,20.9873
283,45.5298,8.74491,20.9873
288,45.5298,8.74491,20.9873
290,54.0613,23.1612,22.3202
291,45.5298,8.74491,20.9873
293,60.8853,51.8569,26.4176
301,33.2808,48.2741,42.4479
302,33.2808,48.2741,42.4479
304,9.24377,-58.4834,-31.4914
305,33.2808,48.2741,42.4479
306,23.3374,-26.3995,-50.0958
307,21.6611,-32.4739,-46.3457
308,21.0769,-32.3715,-45.813
309,33.2808,48.2741,42.4479
311,33.2808,48.2741,42.4479
315,33.2808,48.2741,42.4479
317,33.874,46.5139,44.1859
318,33.2808,48.2741,42.4479
319,33.2808,48.2741,42.4479
322,23.1181,-28.8036,-45.9183
323,22.812,-38.2947,-42.5049
328,22.3679,-35.9661,-41.1061
329,9.24377,-58.4834,-31.4914
330,33.1149,48.1544,43.0208
331,33.2808,48.2741,42.4479
334,23.7624,-55.4683,-32.8297
337,26.4826,-57.4428,-32.8494
338,32.2026,52.5514,36.9821
339,-9.65085,-75.7627,-105.839
340,26.3498,-54.4135,-33.2984
344,33.2808,48.2741,42.4479
346,23.4864,-34.3374,-43.6521
347,-4.2166,78.0816,37.3112
349,33.2808,48.2741,42.4479
352,8.12065,-59.4684,-32.5008
354,10.1323,-43.8605,-37.5451
355,21.0769,-32.3715,-45.813
356,33.2808,48.2741,42.4479
357,19.2941,56.4321,27.6407
358,30.2769,60.674,35.3811
359,23.3374,-26.3995,-50.0958
