1,Indeterminate,Indeterminate,Indeterminate
3,Indeterminate,Indeterminate,Indeterminate
4,Indeterminate,Indeterminate,Indeterminate
8,-41.46,165.74,2.18
9,-18.11,-47.63,9.38
10,26.42,-78.03,4.11
11,61.74,47.72,1.55
12,19.96,-130.6,7.17
28,24.06,-175.66,2.89
101,49.1744,47.9146,60.5302
102,39.6462,54.8133,57.4418
103,17.1036,66.3193,55.6741
104,49.6059,49.4681,59.51
105,53.5684,37.6173,64.3459
107,45.7671,53.5363,57.2703
108,49.1744,47.9146,60.5302
109,49.1744,47.9146,60.5302
110,49.1744,47.9146,60.5302
111,47.3267,52.0057,68.0578
112,39.3267,58.0009,62.7237
113,39.3267,58.0009,62.7237
114,47.5286,48.4512,59.8796
116,49.1744,47.9146,60.5302
117,47.5286,48.4512,59.8796
118,17.1036,66.3193,55.6741
120,48.2648,48.6238,60.236
121,46.0658,51.3263,59.9068
122,47.3504,49.5393,60.4467
123,47.0673,50.0103,59.5647
124,47.3298,49.8349,59.2993
131,48.1205,16.8273,50.1531
132,48.1205,16.8273,50.1531
133,48.2648,48.6238,60.236
134,48.2648,48.6238,60.236
135,48.2648,48.6238,60.236
140,48.0963,-16.7588,35.1349
141,46.0658,51.3263,59.9068
154,49.1744,47.9146,60.5302
155,17.1036,66.3193,55.6741
160,49.1744,47.9146,60.5302
173,49.1744,47.9146,60.5302
176,49.1744,47.9146,60.5302
178,49.1744,47.9146,60.5302
182,49.1744,47.9146,60.5302
183,49.1744,47.9146,60.5302
184,49.1744,47.9146,60.5302
185,49.1744,47.9146,60.5302
199,49.1744,47.9146,60.5302
201,48.1203,57.2531,30.0055
202,48.1203,57.2531,30.0055
204,-24.6492,-86.92,-80.3214
205,-17.027,-79.8786,-90.3674
209,-17.027,-79.8786,-90.3674
210,-24.6492,-86.92,-80.3214
211,-24.6492,-86.92,-80.3214
212,-24.6492,-86.92,-80.3214
213,-24.6492,-86.92,-80.3214
215,47.4079,52.7262,56.3569
222,0.666619,-73.2404,-135.127
225,46.9613,29.5436,28.1105
226,46.9613,29.5436,28.1105
227,46.9613,29.5436,28.1105
228,46.9613,29.5436,28.1105
233,47.5229,53.2891,55.6958
280,34.7427,27.7696,23.35
283,34.7427,27.7696,23.35
288,34.7427,27.7696,23.35
290,41.3358,38.8005,25.1328
291,34.7427,27.7696,23.35
293,47.6812,56.7816,29.678
301,27.0462,50.4137,47.8629
302,27.0462,50.4137,47.8629
304,6.59369,-66.6025,-36.9264
305,27.0462,50.4137,47.8629
306,19.6928,-34.3106,-52.1127
307,17.9133,-40.5386,-49.0696
308,18.2783,-38.4662,-50.566
309,27.0462,50.4137,47.8629
311,27.0462,50.4137,47.8629
315,27.0462,50.4137,47.8629
317,27.7158,48.7498,49.4744
318,27.0462,50.4137,47.8629
319,27.0462,50.4137,47.8629
322,19.3854,-37.2964,-48.2456
323,19.0105,-46.2457,-46.1949
328,19.4267,-42.3152,-46.1624
329,6.59369,-66.6025,-36.9264
330,26.9563,50.2607,48.4377
331,27.0462,50.4137,47.8629
334,20.6673,-60.08,-39.0877
337,23.0017,-61.641,-39.1407
338,24.0632,58.2756,38.8676
339,-10.9043,-77.9685,-111.773
340,22.8589,-59.0974,-39.4588
344,27.0462,50.4137,47.8629
346,19.5604,-42.8078,-46.5952
347,-4.15648,77.5036,44.6585
349,27.0462,50.4137,47.8629
352,5.65421,-67.2348,-38.0047
354,7.11411,-52.5424,-41.5924
355,18.2783,-38.4662,-50.566
356,27.0462,50.4137,47.8629
357,11.9305,62.7807,32.6537
358,23.9342,61.3514,41.4389
359,19.6928,-34.3106,-52.1127
